   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception
date:                    Sat, 2025-05-31 19:12:19 IST
tool:                    SPF Saturday 31 May 2025 06:50:59 PM IST
tool executable:         ./jpf-sv-comp
options:
parallel runs:           8
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             1
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    ubuntu
os:                      Linux-6.8.0-60-generic-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 5 5600G with Radeon Graphics
- cores:                 12
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     29324.57472 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jbmc-regression/classtest1.yml                                                          true                             1.31        1.33        None
jbmc-regression/const1.yml                                                              true                             1.31        1.32        None
jbmc-regression/constructor1.yml                                                        true                             1.73        1.74        None
jbmc-regression/enum1.yml                                                               true                             1.33        1.34        None
jbmc-regression/exceptions1.yml                                                         false                            1.37        1.39        None
jbmc-regression/exceptions10.yml                                                        false                            1.31        1.33        None
jbmc-regression/exceptions11.yml                                                        false                            1.76        1.77        None
jbmc-regression/exceptions12.yml                                                        false                            1.33        1.35        None
jbmc-regression/exceptions13.yml                                                        false                            1.34        1.35        None
jbmc-regression/exceptions14.yml                                                        true                             1.32        1.34        None
jbmc-regression/exceptions15.yml                                                        true                             1.76        1.78        None
jbmc-regression/exceptions16.yml                                                        false                            1.33        1.35        None
jbmc-regression/exceptions18.yml                                                        true                             1.31        1.32        None
jbmc-regression/exceptions2.yml                                                         false                            1.30        1.31        None
jbmc-regression/exceptions3.yml                                                         false                            1.32        1.33        None
jbmc-regression/exceptions4.yml                                                         true                             1.35        1.37        None
jbmc-regression/exceptions5.yml                                                         true                             1.79        1.80        None
jbmc-regression/exceptions6.yml                                                         false                            1.35        1.37        None
jbmc-regression/exceptions7.yml                                                         false                            1.34        1.35        None
jbmc-regression/exceptions8.yml                                                         false                            1.32        1.33        None
jbmc-regression/exceptions9.yml                                                         true                             1.29        1.31        None
jbmc-regression/fcmpx_dcmpx1.yml                                                        true                             1.76        1.77        None
jbmc-regression/iarith1.yml                                                             true                             1.41        1.42        None
jbmc-regression/iarith2.yml                                                             true                             1.32        1.33        None
jbmc-regression/if_acmp1.yml                                                            true                             1.33        1.35        None
jbmc-regression/if_expr1.yml                                                            true                             1.87        1.88        None
jbmc-regression/if_icmp1.yml                                                            true                             1.50        1.51        None
jbmc-regression/ifxx1.yml                                                               true                             1.34        1.35        None
jbmc-regression/instanceof1.yml                                                         true                             1.26        1.28        None
jbmc-regression/instanceof2.yml                                                         true                             1.74        1.75        None
jbmc-regression/instanceof3.yml                                                         true                             1.24        1.26        None
jbmc-regression/instanceof4.yml                                                         true                             1.28        1.29        None
jbmc-regression/instanceof5.yml                                                         true                             1.31        1.32        None
jbmc-regression/instanceof6.yml                                                         true                             1.36        1.38        None
jbmc-regression/instanceof7.yml                                                         true                             1.40        1.42        None
jbmc-regression/instanceof8.yml                                                         true                             1.35        1.37        None
jbmc-regression/interface1.yml                                                          false                            1.77        1.79        None
jbmc-regression/java_append_char.yml                                                    false                            1.53        1.53        None
jbmc-regression/lazyloading4.yml                                                        true                             1.36        1.36        None
jbmc-regression/list1.yml                                                               true                            72.42       73.30        None
jbmc-regression/long1.yml                                                               true                             1.68        1.69        None
jbmc-regression/lookupswitch1.yml                                                       true                             1.63        1.65        None
jbmc-regression/multinewarray.yml                                                       true                             1.46        1.48        None
jbmc-regression/overloading1.yml                                                        true                             1.77        1.78        None
jbmc-regression/package1.yml                                                            true                             1.31        1.31        None
jbmc-regression/putfield_getfield1.yml                                                  true                             1.26        1.28        None
jbmc-regression/putstatic_getstatic1.yml                                                true                             1.70        1.71        None
jbmc-regression/recursion2.yml                                                          true                             1.31        1.32        None
jbmc-regression/return1.yml                                                             false                            1.30        1.32        None
jbmc-regression/return2.yml                                                             false                            1.60        1.62        None
jbmc-regression/store_load1.yml                                                         true                             1.48        1.50        None
jbmc-regression/swap1.yml                                                               true                             1.77        1.79        None
jbmc-regression/synchronized.yml                                                        true                             1.42        1.45        None
jbmc-regression/tableswitch1.yml                                                        true                             1.71        1.72        None
jbmc-regression/uninitialised1.yml                                                      true                             1.81        1.85        None
jbmc-regression/virtual1.yml                                                            true                             1.48        1.51        None
jbmc-regression/virtual2.yml                                                            false                            1.57        1.59        None
jbmc-regression/virtual4.yml                                                            true                             1.76        1.78        None
jbmc-regression/virtual_function_unwinding.yml                                          true                             1.86        1.87        None
