tool		SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/StringContains01.yml	true	true	2.969514	2.989935786998103	82.264064
jbmc-regression/StringContains02.yml	true	true	2.216619	2.2393536960007623	82.571264
jbmc-regression/StringIndexMethods01.yml	true	true	2.226395	2.239046326998505	55.091200
jbmc-regression/StringIndexMethods02.yml	true	true	2.39733	2.4112400129997695	102.305792
jbmc-regression/StringIndexMethods03.yml	true	unknown	2.878667	2.8926782249982352	98.304000
jbmc-regression/StringIndexMethods04.yml	true	TIMEOUT	900.989158	901.0064315710006	515.809280
jbmc-regression/StringIndexMethods05.yml	true	unknown	2.253461	2.2670603699989442	97.005568
jbmc-regression/StringMiscellaneous01.yml	true	true	2.463029	2.4877085160005663	55.910400
jbmc-regression/StringMiscellaneous02.yml	true	true	2.487308	2.503200356000889	117.338112
jbmc-regression/StringMiscellaneous03.yml	false	false	3.525812	3.539683546998276	110.641152
jbmc-regression/StringMiscellaneous04.yml	true	true	2.15952	2.173237445000268	54.218752
jbmc-regression/StringStartEnd01.yml	true	true	2.556246	2.5797244519999367	54.775808
jbmc-regression/StringStartEnd02.yml	true	true	3.45597	3.4602305369990063	88.092672
jbmc-regression/StringStartEnd03.yml	true	true	4.244524	4.2545962010008225	87.871488
jbmc-regression/StringValueOf01.yml	true	true	2.09272	2.106912156999897	53.125120
jbmc-regression/StringValueOf02.yml	false	false	2.701317	2.7141180580001674	101.036032
jbmc-regression/StringValueOf03.yml	false	false	3.128571	3.140426693997142	101.314560
jbmc-regression/StringValueOf04.yml	true	true	2.600234	2.6230097799998475	81.780736
jbmc-regression/StringValueOf05.yml	true	true	2.987939	2.999313208001695	103.133184
jbmc-regression/StringValueOf06.yml	true	true	2.184413	2.195409996998933	80.711680
jbmc-regression/StringValueOf07.yml	true	unknown	2.488919	2.514561881998816	53.530624
jbmc-regression/StringValueOf08.yml	false	unknown	2.225558	2.237094984997384	79.712256
jbmc-regression/StringValueOf09.yml	false	unknown	2.770008	2.783005470999342	77.942784
jbmc-regression/StringValueOf10.yml	true	true	2.192335	2.2058302680015913	82.317312
jbmc-regression/SubString01.yml	true	true	2.070974	2.0849341970024398	52.916224
jbmc-regression/SubString02.yml	false	false	3.127757	3.1397171190001245	107.536384
jbmc-regression/SubString03.yml	false	false	2.276729	2.2994601579994196	55.160832
jbmc-regression/TokenTest01.yml	true	true	2.646919	2.6754981220001355	53.579776
jbmc-regression/TokenTest02.yml	true	unknown	2.025457	2.049798478001321	53.690368
jbmc-regression/Validate01.yml	true	true	2.697044	2.721969240999897	54.882304
jbmc-regression/Validate02.yml	true	unknown	2.025721	2.0449953070019546	54.583296
jbmc-regression/aastore_aaload1.yml	true	unknown	2.434296	2.447310159001063	100.777984
jbmc-regression/array1.yml	true	unknown	3.037546	3.0561353949997283	102.596608
jbmc-regression/array2.yml	true	true	2.57864	2.582798589999584	101.945344
jbmc-regression/arraylength1.yml	true	unknown	2.926813	2.931693638998695	102.133760
jbmc-regression/arrayread1.yml	true	unknown	2.407605	2.411305478999566	100.831232
jbmc-regression/assert1.yml	true	true	3.220146	3.2310931110005185	110.972928
jbmc-regression/assert2.yml	true	true	2.424274	2.440875229000085	100.626432
jbmc-regression/assert3.yml	true	true	3.418142	3.4352059989978443	113.700864
jbmc-regression/assert4.yml	true	true	2.508922	2.519489105001412	109.445120
jbmc-regression/assert5.yml	true	true	2.264618	2.2765776209998876	101.003264
jbmc-regression/assert6.yml	true	true	3.093588	3.100557806999859	102.072320
jbmc-regression/astore_aload1.yml	true	true	2.126704	2.130207623999013	54.525952
jbmc-regression/athrow1.yml	true	true	2.529137	2.5439055030001327	53.084160
jbmc-regression/basic1.yml	true	true	2.063812	2.087685036000039	53.792768
jbmc-regression/bitwise1.yml	true	unknown	2.890091	2.9040558419983427	97.955840
jbmc-regression/boolean1.yml	true	true	2.533915	2.539773434997187	113.184768
jbmc-regression/boolean2.yml	true	true	2.848188	2.8616180409990193	102.027264
jbmc-regression/bug-test-gen-095.yml	true	true	2.297155	2.3077441480018024	80.015360
jbmc-regression/bug-test-gen-119-2.yml	true	true	1.8893	1.9023784349992638	52.744192
jbmc-regression/bug-test-gen-119.yml	true	true	2.985501	2.9905815130005067	103.223296
jbmc-regression/calc.yml	true	unknown	2.594464	2.6045542680003564	101.289984
jbmc-regression/cast1.yml	true	unknown	3.198326	3.204986163000285	113.512448
jbmc-regression/catch1.yml	true	true	2.093793	2.1086449380018166	53.915648
jbmc-regression/char1.yml	true	unknown	2.783926	2.7909745600009046	102.252544
jbmc-regression/charArray.yml	true	unknown	2.425241	2.444202953000058	113.905664
jbmc-regression/classtest1.yml	true	true	2.040993	2.052923667997675	53.604352
jbmc-regression/const1.yml	true	true	2.415505	2.431515718002629	54.296576
jbmc-regression/constructor1.yml	true	true	1.936029	1.947943999999552	53.829632
jbmc-regression/enum1.yml	true	true	2.428741	2.450405600000522	53.305344
jbmc-regression/exceptions1.yml	true	true	2.030179	2.0441310450005403	55.091200
jbmc-regression/exceptions10.yml	true	true	2.300936	2.3261936199996853	55.627776
jbmc-regression/exceptions11.yml	true	true	2.098353	2.1046239200004493	58.855424
jbmc-regression/exceptions12.yml	true	true	2.074011	2.085057141001016	56.016896
jbmc-regression/exceptions13.yml	true	true	2.335663	2.360033236000163	54.456320
jbmc-regression/exceptions14.yml	true	true	1.972094	1.9846204150017002	54.022144
jbmc-regression/exceptions15.yml	true	true	1.994271	2.0079787200011197	54.841344
jbmc-regression/exceptions16.yml	true	true	2.396637	2.401850223999645	53.653504
jbmc-regression/exceptions18.yml	true	true	1.974808	1.9889790500019444	53.059584
jbmc-regression/exceptions2.yml	true	true	1.946799	1.9561301299982006	54.525952
jbmc-regression/exceptions3.yml	true	true	2.333265	2.3565724800027965	55.345152
jbmc-regression/exceptions4.yml	true	true	1.94059	1.9624385139977676	53.063680
jbmc-regression/exceptions5.yml	true	true	1.94663	1.9641995540005155	53.604352
jbmc-regression/exceptions6.yml	true	true	1.94533	1.9589128039988282	54.820864
jbmc-regression/exceptions7.yml	true	true	2.423354	2.4305457759983256	53.460992
jbmc-regression/exceptions8.yml	true	true	2.082227	2.0948343189993466	54.956032
jbmc-regression/exceptions9.yml	true	true	2.062827	2.0797306569984357	53.579776
jbmc-regression/fcmpx_dcmpx1.yml	true	true	2.385648	2.4031470339978114	54.009856
jbmc-regression/iarith1.yml	true	true	1.866204	1.8892480690010416	54.403072
jbmc-regression/iarith2.yml	true	true	1.936068	1.9395605079989764	52.850688
jbmc-regression/if_acmp1.yml	true	true	2.043959	2.06519095999829	55.537664
jbmc-regression/if_expr1.yml	true	true	2.905074	2.9123658889984654	100.552704
jbmc-regression/if_icmp1.yml	true	true	2.429667	2.443007708003279	102.510592
jbmc-regression/ifxx1.yml	true	true	2.006239	2.0279374509991612	54.190080
jbmc-regression/instanceof1.yml	true	true	2.392295	2.4174832879980386	55.123968
jbmc-regression/instanceof2.yml	true	true	1.963902	1.9758521010007826	55.013376
jbmc-regression/instanceof3.yml	true	true	1.977321	1.9943224460002966	53.088256
jbmc-regression/instanceof4.yml	true	true	2.287393	2.3026186790011707	54.484992
jbmc-regression/instanceof5.yml	true	true	1.938324	1.949869732998195	54.743040
