tool		SPF Wednesday 27 November 2019 02:15:09 AM IST	SPF Wednesday 27 November 2019 02:15:09 AM IST	SPF Wednesday 27 November 2019 02:15:09 AM IST	SPF Wednesday 27 November 2019 02:15:09 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExSymExe18_true.yml	true	true	1.840793	1.856988782999906	54.095872
jpf-regression/ExSymExe19_false.yml	true	false	1.784248	1.7981973980004113	66.068480
jpf-regression/ExSymExe19_true.yml	true	unknown	1.799669	1.8995647369993094	91.213824
jpf-regression/ExSymExe1_false.yml	true	unknown	1.876432	1.9844057169993903	90.824704
jpf-regression/ExSymExe1_true.yml	true	true	1.813191	1.825951045999318	51.834880
jpf-regression/ExSymExe20_false.yml	true	unknown	6.368718	6.4596011899993755	131.715072
jpf-regression/ExSymExe20_true.yml	true	true	1.798343	1.8215959119988838	53.452800
jpf-regression/ExSymExe21_false.yml	true	unknown	1.794834	1.903345521999654	96.858112
jpf-regression/ExSymExe21_true.yml	true	true	1.492254	1.5152433450002718	55.713792
jpf-regression/ExSymExe25_false.yml	true	false	2.106127	2.1099269869991986	64.913408
jpf-regression/ExSymExe25_true.yml	true	true	1.824867	1.8376223779996508	52.350976
jpf-regression/ExSymExe26_false.yml	true	unknown	2.673282	2.763117135000357	100.917248
jpf-regression/ExSymExe26_true.yml	true	true	1.563257	1.5893383420007012	53.043200
jpf-regression/ExSymExe27_false.yml	true	false	2.107244	2.130537180999454	63.389696
jpf-regression/ExSymExe27_true.yml	true	true	1.802166	1.8150304230002803	52.924416
jpf-regression/ExSymExe28_false.yml	true	false	1.805087	1.812945187000878	64.344064
jpf-regression/ExSymExe28_true.yml	true	true	1.561794	1.57290425499923	52.334592
jpf-regression/ExSymExe29_false.yml	true	unknown	2.507292	2.6067607309996674	125.956096
jpf-regression/ExSymExe29_true.yml	true	true	1.530468	1.5496874929995101	54.280192
jpf-regression/ExSymExe2_false.yml	true	unknown	2.167882	2.2882436899999448	94.052352
jpf-regression/ExSymExe2_true.yml	true	true	1.543966	1.5470420649999141	52.592640
jpf-regression/ExSymExe3_false.yml	true	false	1.737234	1.7520048870010214	63.361024
jpf-regression/ExSymExe3_true.yml	true	true	1.511458	1.530382171000383	52.609024
jpf-regression/ExSymExe4_false.yml	true	unknown	1.846749	1.9390626269996574	94.138368
jpf-regression/ExSymExe4_true.yml	true	true	1.521597	1.5341023889995995	54.915072
jpf-regression/ExSymExe5_false.yml	true	false	1.816487	1.82769526499942	63.729664
jpf-regression/ExSymExe5_true.yml	true	true	1.750712	1.7635081810003612	52.432896
jpf-regression/ExSymExe6_false.yml	true	unknown	1.708062	1.7999357049993705	62.955520
jpf-regression/ExSymExe6_true.yml	true	true	1.479885	1.492495559999952	54.964224
