tool		SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST	SPF Saturday 31 May 2025 06:50:59 PM IST
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
float-nonlinear-calculation/coral5.yml	true	true	2.076586	2.093975485999181	81.940480
float-nonlinear-calculation/coral50.yml	false	unknown	2.115299	2.1464745799985394	81.563648
float-nonlinear-calculation/coral51.yml	false	unknown	1.975226	1.9882550050006103	79.867904
float-nonlinear-calculation/coral52.yml	false	unknown	1.897482	1.9019927789995563	78.475264
float-nonlinear-calculation/coral53.yml	false	unknown	2.514	2.5177211640002497	78.798848
float-nonlinear-calculation/coral54.yml	false	unknown	1.964754	1.9870153249994473	81.534976
float-nonlinear-calculation/coral55.yml	true	true	1.929112	1.938237055999707	78.241792
float-nonlinear-calculation/coral56.yml	false	true	1.9583	1.971299419999923	78.749696
float-nonlinear-calculation/coral57.yml	false	true	1.948719	1.9517630230002396	78.192640
float-nonlinear-calculation/coral58.yml	false	true	1.924163	1.9357488559999183	79.155200
float-nonlinear-calculation/coral59.yml	false	true	2.550566	2.5641825090006023	81.125376
float-nonlinear-calculation/coral6.yml	false	unknown	1.97197	1.9902257899993856	88.276992
float-nonlinear-calculation/coral60.yml	false	true	1.945809	1.958260078999956	78.733312
float-nonlinear-calculation/coral61.yml	false	true	1.973277	1.9801440629998979	79.335424
float-nonlinear-calculation/coral62.yml	false	true	1.980973	1.9984153610002977	81.940480
float-nonlinear-calculation/coral63.yml	false	true	1.880199	1.8880973189989163	78.188544
float-nonlinear-calculation/coral64.yml	false	true	1.950498	1.9636263929987763	78.622720
float-nonlinear-calculation/coral65.yml	false	true	2.601849	2.6158226110001124	78.798848
float-nonlinear-calculation/coral66.yml	false	true	2.015176	2.0281665200000134	78.872576
float-nonlinear-calculation/coral67.yml	false	true	1.941277	1.9641842740002176	79.536128
float-nonlinear-calculation/coral68.yml	false	true	1.975572	1.9829507560007187	78.807040
float-nonlinear-calculation/coral69.yml	false	true	1.975104	1.9836482779992366	78.749696
float-nonlinear-calculation/coral71.yml	false	unknown	2.608142	2.6249504200004594	83.398656
float-nonlinear-calculation/coral72.yml	false	unknown	2.003434	2.0243717009998363	81.879040
float-nonlinear-calculation/coral73.yml	false	unknown	1.890736	1.9014099380001426	78.442496
float-nonlinear-calculation/coral74.yml	false	unknown	1.992826	2.005519345999346	78.016512
float-nonlinear-calculation/coral75.yml	false	unknown	1.914079	1.926509172999431	78.680064
float-nonlinear-calculation/coral76.yml	false	true	1.980618	1.9934540600006585	88.453120
float-nonlinear-calculation/coral77.yml	false	true	1.892197	1.9061434970008122	79.306752
float-nonlinear-calculation/coral79.yml	false	true	2.646704	2.658640921999904	81.768448
float-nonlinear-calculation/coral80.yml	true	true	1.919915	1.9294144659997983	81.084416
float-nonlinear-calculation/coral81.yml	false	unknown	1.953328	1.9650135280007817	80.228352
float-nonlinear-calculation/coral84.yml	false	unknown	1.977981	1.9898233169988089	88.465408
float-nonlinear-calculation/coral9.yml	false	unknown	1.82506	1.838130538999394	79.273984
float-nonlinear-calculation/coral91.yml	true	true	1.850968	1.8702829809990362	87.732224
