tool		SPF Friday 25 July 2025 04:48:22 AM IST	SPF Friday 25 July 2025 04:48:22 AM IST	SPF Friday 25 July 2025 04:48:22 AM IST	SPF Friday 25 July 2025 04:48:22 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
float-nonlinear-calculation/coral50.yml	true	unknown	2.180273	2.19697376900001	77.619200
float-nonlinear-calculation/coral51.yml	true	unknown	2.730441	2.7423105599999644	77.565952
float-nonlinear-calculation/coral52.yml	true	unknown	2.877263	2.8877382690000104	82.661376
float-nonlinear-calculation/coral53.yml	true	unknown	2.162616	2.1703010259999473	77.750272
float-nonlinear-calculation/coral54.yml	true	unknown	2.161179	2.1814511519999087	82.018304
float-nonlinear-calculation/coral55.yml	true	true	2.20697	2.2238212330000806	81.788928
float-nonlinear-calculation/coral56.yml	true	true	2.111021	2.1336064959999703	78.385152
float-nonlinear-calculation/coral57.yml	true	true	2.187408	2.1913118639999993	78.671872
float-nonlinear-calculation/coral58.yml	true	true	2.202101	2.222130035999953	81.137664
float-nonlinear-calculation/coral59.yml	true	true	2.779182	2.7883345669999926	81.928192
float-nonlinear-calculation/coral6.yml	true	unknown	2.881048	2.896309395000003	78.385152
float-nonlinear-calculation/coral60.yml	true	true	2.129189	2.1388489189999973	78.585856
float-nonlinear-calculation/coral61.yml	true	true	2.15054	2.1609205429999747	79.249408
float-nonlinear-calculation/coral62.yml	true	true	2.146431	2.1600094299999455	77.746176
float-nonlinear-calculation/coral63.yml	true	true	2.130931	2.1434963090000565	79.409152
float-nonlinear-calculation/coral64.yml	true	true	2.765221	2.7772850439999957	78.389248
float-nonlinear-calculation/coral65.yml	true	true	2.11035	2.1240818869999885	78.245888
float-nonlinear-calculation/coral66.yml	true	true	2.178	2.192065408000076	82.087936
float-nonlinear-calculation/coral67.yml	true	true	2.905192	2.9197667189999947	78.258176
float-nonlinear-calculation/coral68.yml	true	true	2.186035	2.1947218669999984	77.762560
float-nonlinear-calculation/coral69.yml	true	true	2.218429	2.2241744930000777	78.872576
float-nonlinear-calculation/coral71.yml	true	unknown	2.24856	2.2565907459999153	78.766080
float-nonlinear-calculation/coral72.yml	true	unknown	2.264681	2.2683400829999982	78.745600
float-nonlinear-calculation/coral73.yml	true	unknown	2.711622	2.7263500420000355	77.746176
float-nonlinear-calculation/coral74.yml	true	unknown	2.812923	2.827364254000031	79.802368
float-nonlinear-calculation/coral75.yml	true	unknown	2.164135	2.1774609889999965	77.828096
float-nonlinear-calculation/coral76.yml	true	true	2.2568	2.2602095409999947	78.168064
float-nonlinear-calculation/coral77.yml	true	true	2.248188	2.261442630999909	79.462400
float-nonlinear-calculation/coral79.yml	true	true	2.167504	2.1781501819999676	77.168640
float-nonlinear-calculation/coral80.yml	true	true	2.79068	2.806090503000064	78.823424
float-nonlinear-calculation/coral81.yml	true	unknown	2.105104	2.118939476000037	77.881344
float-nonlinear-calculation/coral84.yml	true	unknown	2.199547	2.2197315939999953	81.055744
float-nonlinear-calculation/coral9.yml	true	unknown	2.829757	2.8367716110000174	88.453120
float-nonlinear-calculation/coral91.yml	true	true	2.056843	2.0691962979999516	77.713408
