tool		SPF Tuesday 26 August 2025 03:16:19 AM IST	SPF Tuesday 26 August 2025 03:16:19 AM IST	SPF Tuesday 26 August 2025 03:16:19 AM IST	SPF Tuesday 26 August 2025 03:16:19 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/exceptions5.yml	true	true	2.049155	2.0627378669996688	53.108736
jbmc-regression/exceptions6.yml	true	true	1.538017	1.5499037709996628	53.452800
jbmc-regression/exceptions7.yml	true	true	2.102831	2.118379168998217	54.530048
jbmc-regression/exceptions8.yml	true	true	2.113348	2.12232948199744	56.340480
jbmc-regression/exceptions9.yml	true	true	1.61693	1.6318855909994454	53.260288
jbmc-regression/fcmpx_dcmpx1.yml	true	true	1.993002	2.0042314249985793	53.567488
jbmc-regression/iarith1.yml	true	true	2.017458	2.020558110998536	53.239808
jbmc-regression/iarith2.yml	true	true	1.519964	1.5232023309981741	54.845440
jbmc-regression/if_acmp1.yml	true	true	1.510843	1.524535829998058	56.127488
jbmc-regression/if_expr1.yml	true	true	2.443882	2.457404005999706	100.282368
jbmc-regression/if_icmp1.yml	true	true	2.522311	2.5365035590002663	103.833600
jbmc-regression/ifxx1.yml	true	true	1.509781	1.5312670999992406	55.164928
jbmc-regression/instanceof1.yml	true	true	2.038515	2.059401059002994	53.321728
jbmc-regression/instanceof2.yml	true	true	2.081301	2.1354506729985587	53.788672
jbmc-regression/instanceof3.yml	true	true	1.63984	1.6560854420022224	53.252096
jbmc-regression/instanceof4.yml	true	true	2.080215	2.0954611330016633	53.673984
jbmc-regression/instanceof5.yml	true	true	1.610816	1.63683718899847	53.211136
jbmc-regression/instanceof6.yml	true	true	2.005714	2.010975248998875	53.526528
jbmc-regression/instanceof7.yml	true	true	1.728637	1.739110967999295	53.526528
jbmc-regression/instanceof8.yml	true	true	2.081165	2.0914605200014194	53.186560
jbmc-regression/interface1.yml	true	true	2.068434	2.0939471929996216	55.160832
jbmc-regression/java_append_char.yml	true	true	2.127942	2.1495621549984207	113.233920
jbmc-regression/lazyloading4.yml	true	true	2.081067	2.097718896002334	54.722560
jbmc-regression/list1.yml	true	unknown	2.619428	2.6358414509995782	107.692032
jbmc-regression/long1.yml	true	true	1.571222	1.5826601299995673	53.039104
jbmc-regression/lookupswitch1.yml	true	true	3.311651	3.315897987002245	101.613568
jbmc-regression/multinewarray.yml	true	true	2.106741	2.121052372000122	53.104640
jbmc-regression/overloading1.yml	true	true	1.506379	1.517070263998903	53.776384
jbmc-regression/package1.yml	true	true	1.704175	1.71446429000207	53.956608
jbmc-regression/putfield_getfield1.yml	true	true	2.029594	2.044448062999436	53.133312
jbmc-regression/putstatic_getstatic1.yml	true	true	2.069324	2.0934626909984217	53.420032
jbmc-regression/recursion2.yml	true	true	1.627326	1.637538699000288	55.631872
jbmc-regression/return1.yml	true	true	2.091848	2.1070573380020505	55.627776
jbmc-regression/return2.yml	true	true	2.436688	2.4505416989995865	100.646912
jbmc-regression/store_load1.yml	true	true	1.583261	1.5946778120014642	55.631872
jbmc-regression/swap1.yml	true	true	2.132619	2.15772855799878	54.439936
jbmc-regression/synchronized.yml	true	true	1.628809	1.6419434470008127	54.190080
jbmc-regression/tableswitch1.yml	true	true	4.272625	4.276709654001024	115.572736
jbmc-regression/uninitialised1.yml	true	true	2.046502	2.0708562310028356	53.448704
jbmc-regression/virtual1.yml	true	true	1.609232	1.6360474549983337	53.379072
jbmc-regression/virtual2.yml	true	true	1.635347	1.6397165439993842	52.891648
jbmc-regression/virtual4.yml	true	true	2.004177	2.0187066809994576	56.152064
jbmc-regression/virtual_function_unwinding.yml	true	true	2.006996	2.0152890760000446	53.264384
jpf-regression/ExDarko_false.yml	true	true	2.287879	2.3005303400022967	114.999296
jpf-regression/ExDarko_true.yml	true	true	2.43701	2.4513809269992635	100.839424
jpf-regression/ExException_false.yml	false	false	2.795015	2.818991416999779	113.795072
jpf-regression/ExException_true.yml	true	true	1.825806	1.8351113160024397	100.061184
jpf-regression/ExGenSymExe_false.yml	true	true	2.087197	2.0916908079998393	55.316480
jpf-regression/ExGenSymExe_true.yml	true	true	1.672522	1.6907229179996648	56.643584
jpf-regression/ExLazy_false.yml	true	true	2.521163	2.5363579700024275	100.962304
jpf-regression/ExLazy_true.yml	true	true	2.51575	2.534629205998499	101.416960
jpf-regression/ExMIT_false.yml	true	true	1.833852	1.843729311000061	100.081664
jpf-regression/ExMIT_true.yml	true	true	2.440363	2.4637565720004204	100.081664
jpf-regression/ExSymExe10_false.yml	true	true	1.992633	2.0196598610018555	101.187584
jpf-regression/ExSymExe10_true.yml	true	true	2.463277	2.484667532000458	100.970496
jpf-regression/ExSymExe11_false.yml	true	true	2.186469	2.2022657429988612	55.590912
jpf-regression/ExSymExe11_true.yml	true	true	1.979265	1.984512711998832	100.126720
jpf-regression/ExSymExe12_false.yml	true	true	2.846129	2.863249183003063	114.659328
jpf-regression/ExSymExe12_true.yml	true	true	2.603048	2.6091120849996514	109.346816
jpf-regression/ExSymExe13_false.yml	true	true	2.173346	2.1769844320006086	102.498304
jpf-regression/ExSymExe13_true.yml	true	true	2.935358	2.954352172000654	122.597376
jpf-regression/ExSymExe14_false.yml	true	true	2.084255	2.0978989969989925	115.068928
jpf-regression/ExSymExe14_true.yml	true	true	2.782514	2.8023652990013943	117.465088
jpf-regression/ExSymExe15_false.yml	true	true	2.493858	2.4979923399987456	101.142528
jpf-regression/ExSymExe15_true.yml	true	true	1.829955	1.8430508980018203	102.580224
jpf-regression/ExSymExe16_false.yml	true	true	2.212648	2.234839964999992	54.321152
jpf-regression/ExSymExe16_true.yml	true	true	1.637368	1.6503010830019775	53.866496
jpf-regression/ExSymExe17_false.yml	true	true	2.16157	2.17516702300054	55.189504
jpf-regression/ExSymExe17_true.yml	true	true	2.12918	2.1693500059991493	53.362688
jpf-regression/ExSymExe18_false.yml	true	true	1.91653	1.925887353001599	100.122624
jpf-regression/ExSymExe18_true.yml	true	true	2.117564	2.1431937150009617	53.657600
jpf-regression/ExSymExe19_false.yml	true	true	2.852896	2.869337545002054	114.876416
jpf-regression/ExSymExe19_true.yml	true	unknown	2.189934	2.202212366999447	138.948608
jpf-regression/ExSymExe1_false.yml	true	unknown	2.52542	2.539969840003323	123.617280
jpf-regression/ExSymExe1_true.yml	true	true	1.748525	1.7716866420014412	53.567488
jpf-regression/ExSymExe20_false.yml	true	unknown	4.539135	4.553174093001871	165.937152
jpf-regression/ExSymExe20_true.yml	true	true	2.06615	2.0873685469996417	55.287808
jpf-regression/ExSymExe21_false.yml	true	unknown	2.011535	2.0200185729991063	139.395072
jpf-regression/ExSymExe21_true.yml	true	true	2.035463	2.0489911929980735	53.886976
jpf-regression/ExSymExe25_false.yml	true	true	2.257817	2.2698762209984125	109.666304
jpf-regression/ExSymExe25_true.yml	true	true	2.077622	2.108905611999944	54.550528
jpf-regression/ExSymExe26_false.yml	true	unknown	4.047754	4.0627922719977505	147.361792
jpf-regression/ExSymExe26_true.yml	true	true	1.636456	1.6476854440006719	58.023936
jpf-regression/ExSymExe27_false.yml	true	true	2.848424	2.865443910999602	113.836032
jpf-regression/ExSymExe27_true.yml	true	true	1.750757	1.7545168470023782	54.505472
jpf-regression/ExSymExe28_false.yml	true	true	2.349442	2.3590959100001783	113.979392
jpf-regression/ExSymExe28_true.yml	true	true	2.123529	2.1428564750021906	55.345152
jpf-regression/ExSymExe29_false.yml	true	unknown	2.691124	2.705749193999509	160.305152
jpf-regression/ExSymExe29_true.yml	true	true	2.057781	2.0799762589995225	53.825536
jpf-regression/ExSymExe2_false.yml	true	unknown	2.06454	2.0729042739985744	128.069632
jpf-regression/ExSymExe2_true.yml	true	true	2.072624	2.0871674500012887	56.922112
jpf-regression/ExSymExe3_false.yml	true	true	2.755282	2.771287569001288	112.799744
jpf-regression/ExSymExe3_true.yml	true	true	1.983252	1.9949871229982818	53.178368
jpf-regression/ExSymExe4_false.yml	true	unknown	2.257643	2.269128511001327	140.648448
jpf-regression/ExSymExe4_true.yml	true	true	2.086014	2.109256085997913	54.059008
jpf-regression/ExSymExe5_false.yml	true	true	2.546341	2.5595972209994216	101.576704
jpf-regression/ExSymExe5_true.yml	true	true	1.608657	1.6322032399984892	55.283712
jpf-regression/ExSymExe6_false.yml	true	unknown	2.354532	2.363032261000626	98.238464
jpf-regression/ExSymExe6_true.yml	true	true	2.075912	2.086173307001445	53.137408
jpf-regression/ExSymExe7_false.yml	true	unknown	2.098381	2.1024261890015623	139.599872
jpf-regression/ExSymExe7_true.yml	true	unknown	2.741001	2.7549541179978405	133.726208
jpf-regression/ExSymExe8_false.yml	true	unknown	2.557495	2.572638857000129	126.423040
jpf-regression/ExSymExe8_true.yml	true	true	2.1155	2.132386145000055	55.484416
jpf-regression/ExSymExe9_false.yml	true	true	1.57512	1.5889355229992361	54.120448
jpf-regression/ExSymExe9_true.yml	true	true	2.125922	2.1389813229980064	54.521856
jpf-regression/ExSymExeArrays_false.yml	true	true	2.114258	2.129788087000634	53.805056
jpf-regression/ExSymExeArrays_true.yml	true	true	2.172738	2.1796602700014773	54.231040
jpf-regression/ExSymExeBool_false.yml	true	true	1.609997	1.6246854560013162	54.509568
jpf-regression/ExSymExeBool_true.yml	true	true	2.075306	2.096978631998354	53.837824
jpf-regression/ExSymExeComplexMath_false.yml	true	true	2.113762	2.127331952997338	54.128640
jpf-regression/ExSymExeComplexMath_true.yml	true	true	1.551583	1.563504218000162	52.736000
jpf-regression/ExSymExeD2I_false.yml	true	true	2.08143	2.098526469002536	54.251520
jpf-regression/ExSymExeD2I_true.yml	true	true	1.616906	1.629469045001315	78.921728
jpf-regression/ExSymExeD2L_false.yml	true	true	2.220383	2.2319002719996206	78.372864
jpf-regression/ExSymExeD2L_true.yml	true	true	2.196186	2.2100164139992557	79.028224
jpf-regression/ExSymExeF2I_false.yml	true	true	2.14698	2.161493495998002	55.676928
jpf-regression/ExSymExeF2I_true.yml	true	true	1.728845	1.7487496499998088	81.211392
jpf-regression/ExSymExeF2L_false.yml	true	true	2.170022	2.185801977000665	77.676544
jpf-regression/ExSymExeF2L_true.yml	true	true	2.144526	2.1520235749994754	77.651968
jpf-regression/ExSymExeFNEG_false.yml	true	true	2.235938	2.2473861210019095	77.205504
jpf-regression/ExSymExeFNEG_true.yml	true	true	1.645174	1.6486494580021827	78.032896
jpf-regression/ExSymExeGetStatic_false.yml	true	true	2.116173	2.127295284997672	54.542336
jpf-regression/ExSymExeGetStatic_true.yml	true	true	2.121768	2.131297645999439	54.059008
jpf-regression/ExSymExeI2D_false.yml	true	true	2.620462	2.6277477359981276	113.385472
jpf-regression/ExSymExeI2D_true.yml	true	true	1.9075	1.9207670940013486	114.753536
jpf-regression/ExSymExeI2F_false.yml	true	true	2.12675	2.1325939259986626	55.324672
jpf-regression/ExSymExeI2F_true.yml	true	true	2.459056	2.4718481980016804	100.249600
jpf-regression/ExSymExeLCMP_false.yml	true	unknown	1.824162	1.8389225809987693	101.093376
jpf-regression/ExSymExeLCMP_true.yml	true	true	2.390662	2.4030189929981134	99.966976
jpf-regression/ExSymExeLongBytecodes_false.yml	true	unknown	1.941918	1.9557458279996354	114.003968
jpf-regression/ExSymExeLongBytecodes_true.yml	true	true	2.725559	2.7635241329990095	110.182400
jpf-regression/ExSymExeResearch_false.yml	true	true	3.042883	3.05296137500045	123.461632
jpf-regression/ExSymExeResearch_true.yml	true	true	3.371995	3.4158591619998333	132.153344
jpf-regression/ExSymExeSimple_false.yml	true	true	1.882908	1.8986207620000641	99.897344
jpf-regression/ExSymExeSimple_true.yml	true	true	2.473461	2.48837184399963	102.129664
jpf-regression/ExSymExeSuzette_false.yml	true	true	2.949527	2.963211288999446	114.286592
jpf-regression/ExSymExeSuzette_true.yml	true	true	1.980919	1.993061035998835	109.068288
jpf-regression/ExSymExeSwitch_false.yml	true	true	2.846383	2.865704479998385	117.706752
jpf-regression/ExSymExeSwitch_true.yml	true	true	2.647517	2.6689789859992743	114.401280
jpf-regression/ExSymExeTestAssignments_false.yml	true	true	2.047833	2.067945367998618	113.618944
