tool		SPF Wednesday 27 November 2019 02:15:09 AM IST	SPF Wednesday 27 November 2019 02:15:09 AM IST	SPF Wednesday 27 November 2019 02:15:09 AM IST	SPF Wednesday 27 November 2019 02:15:09 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
java-ranger-regression/schedule_eqchk.yml	true	true	13.858118	13.872431000000006	87.502848
java-ranger-regression/WBS/WBS_prop1.yml	true	false	1.524529	1.5471076810001705	64.081920
java-ranger-regression/WBS/WBS_prop2.yml	true	true	5.83724	5.850148583999953	85.876736
java-ranger-regression/WBS/WBS_prop3.yml	true	false	2.107178	2.128997990000016	77.033472
java-ranger-regression/WBS/WBS_prop4.yml	true	false	1.663259	1.6769324809999944	66.822144
java-ranger-regression/alarm/Alarm_prop1.yml	true	TIMEOUT	900.940947	901.0041629910002	324.841472
java-ranger-regression/alarm/Alarm_prop10.yml	true	TIMEOUT	900.940175	901.0259428410002	462.409728
java-ranger-regression/alarm/Alarm_prop2.yml	true	TIMEOUT	900.995084	902.7158662260001	466.001920
java-ranger-regression/alarm/Alarm_prop3.yml	true	TIMEOUT	900.942606	901.002474223	456.400896
java-ranger-regression/alarm/Alarm_prop4.yml	true	TIMEOUT	900.943171	901.0021670780002	319.266816
java-ranger-regression/alarm/Alarm_prop5.yml	true	TIMEOUT	900.959684	901.004226448	317.591552
java-ranger-regression/alarm/Alarm_prop6.yml	true	TIMEOUT	900.948124	901.0025032460003	455.036928
java-ranger-regression/alarm/Alarm_prop8.yml	true	TIMEOUT	900.95805	901.0045443020003	318.750720
java-ranger-regression/alarm/Alarm_prop9.yml	true	TIMEOUT	900.941849	901.0067448659997	317.018112
java-ranger-regression/infusion/Infusion_prop1.yml	true	TIMEOUT	900.924483	901.0052683080003	443.711488
java-ranger-regression/infusion/Infusion_prop10.yml	true	TIMEOUT	901.012351	902.0894443739999	439.992320
java-ranger-regression/infusion/Infusion_prop11.yml	true	TIMEOUT	900.924513	901.0050457930001	440.393728
java-ranger-regression/infusion/Infusion_prop12.yml	true	TIMEOUT	900.941895	901.0058288519999	297.213952
java-ranger-regression/infusion/Infusion_prop13.yml	true	TIMEOUT	900.918774	901.006735511	292.958208
java-ranger-regression/infusion/Infusion_prop2.yml	true	TIMEOUT	900.920049	901.0072007509998	444.051456
java-ranger-regression/infusion/Infusion_prop3.yml	true	TIMEOUT	900.950687	901.0044811250004	307.806208
java-ranger-regression/infusion/Infusion_prop4.yml	true	TIMEOUT	900.944206	901.0022211679998	309.309440
java-ranger-regression/infusion/Infusion_prop5.yml	true	TIMEOUT	900.922333	901.005942365	453.767168
java-ranger-regression/infusion/Infusion_prop6.yml	true	TIMEOUT	900.881397	901.0052507229998	453.640192
java-ranger-regression/infusion/Infusion_prop7.yml	true	TIMEOUT	900.860507	901.001792262	446.758912
java-ranger-regression/infusion/Infusion_prop8.yml	true	TIMEOUT	900.947097	901.005409506	301.101056
java-ranger-regression/infusion/Infusion_prop9.yml	true	TIMEOUT	900.932595	901.0045854780001	290.963456
java-ranger-regression/siena_eqchk/siena_prop1.yml	true	unknown	2.867237	2.9463796750001165	88.354816
java-ranger-regression/siena_eqchk/siena_prop2.yml	true	unknown	2.819118	2.897907189000307	96.874496
java-ranger-regression/replace5_eqchk/replace5_prop1.yml	true	TIMEOUT	900.973818	901.0041020909998	147.562496
java-ranger-regression/replace5_eqchk/replace5_prop2.yml	true	false	2.337893	2.3412155970008826	64.720896
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml	false	unknown	2.721008	2.830428866999682	64.086016
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml	false	unknown	2.64027	2.749415374999444	63.512576
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml	false	unknown	2.753414	2.864880666999852	64.339968
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml	true	unknown	2.20138	2.3092348090003725	63.995904
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml	true	false	2.196423	2.2099557210003695	64.073728
MinePump/spec1-5_product1.yml	true	false	2.216598	2.228017046999412	61.628416
MinePump/spec1-5_product10.yml	true	false	1.921442	1.942942568000035	53.354496
MinePump/spec1-5_product11.yml	true	false	1.954096	1.9708985549996214	54.611968
MinePump/spec1-5_product12.yml	true	false	1.934941	1.9489207019996684	52.834304
MinePump/spec1-5_product13.yml	true	false	1.949414	1.9616311269992366	54.095872
MinePump/spec1-5_product14.yml	true	false	1.931994	1.9351846370000203	52.604928
MinePump/spec1-5_product15.yml	true	false	1.898167	1.9166337319993545	52.416512
MinePump/spec1-5_product16.yml	true	false	1.871478	1.874702377000176	54.321152
MinePump/spec1-5_product17.yml	true	false	1.926131	1.9390857640000831	53.870592
MinePump/spec1-5_product18.yml	true	false	1.948611	1.9573601700003564	54.890496
MinePump/spec1-5_product19.yml	true	false	1.915153	1.9387128730004406	54.427648
MinePump/spec1-5_product2.yml	true	false	1.922307	1.9458073200003128	55.062528
MinePump/spec1-5_product20.yml	true	false	1.940188	1.9507126589996915	55.377920
MinePump/spec1-5_product21.yml	true	false	1.917035	1.9236397860004217	54.308864
MinePump/spec1-5_product22.yml	true	false	1.973578	1.9931221800006824	54.423552
MinePump/spec1-5_product23.yml	true	false	1.90986	1.923002907999944	52.666368
MinePump/spec1-5_product24.yml	true	false	1.886875	1.9002136990002327	54.980608
MinePump/spec1-5_product25.yml	true	false	1.949354	1.9727912199996354	54.743040
MinePump/spec1-5_product26.yml	true	false	1.944929	1.9517861569993329	54.751232
MinePump/spec1-5_product27.yml	true	false	1.92018	1.9263657589999639	53.796864
MinePump/spec1-5_product28.yml	true	false	1.947913	1.9595976970003903	54.599680
MinePump/spec1-5_product29.yml	true	false	1.938978	1.9605365079996773	57.769984
MinePump/spec1-5_product3.yml	true	false	1.943827	1.957182575000843	53.907456
MinePump/spec1-5_product30.yml	true	false	1.97255	1.9833992159992704	57.155584
MinePump/spec1-5_product31.yml	true	false	1.950783	1.9547192219997669	53.194752
MinePump/spec1-5_product32.yml	true	false	1.970457	1.9835820520002017	54.657024
MinePump/spec1-5_product33.yml	true	false	1.953509	1.9718571749999683	53.493760
MinePump/spec1-5_product34.yml	true	false	1.936927	1.9494818370003486	54.169600
MinePump/spec1-5_product35.yml	true	false	1.94112	1.9551126650003425	53.796864
MinePump/spec1-5_product36.yml	true	false	1.920149	1.9419385650007825	54.407168
MinePump/spec1-5_product37.yml	true	false	1.937892	1.9591619399998308	55.029760
MinePump/spec1-5_product38.yml	true	false	1.944857	1.963537580000775	54.243328
MinePump/spec1-5_product39.yml	true	false	1.981988	1.987360037000144	54.902784
MinePump/spec1-5_product4.yml	true	false	1.969154	1.9893822710000677	53.817344
MinePump/spec1-5_product40.yml	true	false	1.898707	1.911570385000232	53.157888
MinePump/spec1-5_product41.yml	true	false	1.908082	1.9299516429991854	53.702656
MinePump/spec1-5_product42.yml	true	false	1.919362	1.9224873279999883	56.004608
MinePump/spec1-5_product43.yml	true	false	1.933027	1.946243430999857	54.796288
MinePump/spec1-5_product44.yml	true	false	1.931616	1.944432667000001	52.805632
MinePump/spec1-5_product45.yml	true	false	1.9821	1.9941623740005525	54.435840
MinePump/spec1-5_product46.yml	true	false	1.965291	1.9826315929994962	54.140928
MinePump/spec1-5_product47.yml	true	false	1.93157	1.9470227900001191	53.833728
MinePump/spec1-5_product48.yml	true	false	1.94972	1.9563655860001745	54.272000
MinePump/spec1-5_product49.yml	true	false	1.979935	1.9970881110002665	55.447552
MinePump/spec1-5_product5.yml	true	false	1.963626	1.975376039999901	52.719616
MinePump/spec1-5_product50.yml	true	false	1.941667	1.9615576349997355	53.268480
MinePump/spec1-5_product51.yml	true	false	1.930888	1.9538526260002982	53.686272
MinePump/spec1-5_product52.yml	true	false	1.977702	1.9928010559997347	53.764096
MinePump/spec1-5_product53.yml	true	false	1.957674	1.968297741999777	54.280192
MinePump/spec1-5_product54.yml	true	false	1.971687	1.9912255650006045	53.174272
MinePump/spec1-5_product55.yml	true	false	1.980969	2.0016413339999417	53.256192
MinePump/spec1-5_product56.yml	true	false	2.018908	2.0261678309998388	54.050816
MinePump/spec1-5_product57.yml	true	true	3.568334	3.582933779999621	63.565824
MinePump/spec1-5_product58.yml	true	true	3.426018	3.4485650399992664	64.253952
MinePump/spec1-5_product59.yml	true	true	3.131871	3.1534950040004333	63.909888
MinePump/spec1-5_product6.yml	true	false	1.871841	1.8748092400001042	52.965376
MinePump/spec1-5_product60.yml	true	true	3.203202	3.217789096999695	63.815680
MinePump/spec1-5_product61.yml	true	true	3.474612	3.4880403380002463	66.441216
MinePump/spec1-5_product62.yml	true	true	3.365659	3.373413538999557	63.328256
MinePump/spec1-5_product63.yml	true	true	3.212522	3.2254811319999135	65.269760
MinePump/spec1-5_product64.yml	true	true	3.380894	3.39401726899996	65.118208
MinePump/spec1-5_product7.yml	true	false	1.926522	1.9491863390003346	54.984704
MinePump/spec1-5_product8.yml	true	false	1.957284	1.968216212999323	54.370304
MinePump/spec1-5_product9.yml	true	false	1.939166	1.945970892999867	52.801536
algorithms/BellmanFord-FunSat01.yml	true	unknown	4.163367	4.286659848000454	88.989696
algorithms/BellmanFord-FunSat02.yml	true	unknown	1.925398	2.043635644999995	63.229952
algorithms/BellmanFord-FunUnsat01.yml	true	unknown	1.862201	1.9807033930001126	63.946752
algorithms/BellmanFord-FunUnsat02.yml	true	unknown	1.882589	1.9903144560003057	64.016384
algorithms/BellmanFord-MemSat01.yml	true	unknown	4.149967	4.251800797999749	90.968064
algorithms/BellmanFord-MemSat02.yml	true	unknown	1.910614	2.022834394999336	64.593920
algorithms/BellmanFord-MemUnsat01.yml	true	unknown	1.891125	2.013548042000366	63.361024
algorithms/BellmanFord-MemUnsat02.yml	true	unknown	1.894357	1.9072434800000337	62.816256
algorithms/BinaryTreeSearch-FunSat01.yml	true	unknown	387.793272	387.95373818499957	491.814912
algorithms/BinaryTreeSearch-FunUnsat01.yml	true	unknown	160.9006	161.03448816899981	479.813632
algorithms/BinaryTreeSearch-MemSat01.yml	true	unknown	201.37629	201.48105869900064	498.528256
algorithms/BinaryTreeSearch-MemUnsat01.yml	true	false	1.566491	1.5794692869994833	68.440064
algorithms/BinaryTreeSearch-MemUnsat02.yml	true	false	1.605099	1.6180326079993392	63.094784
algorithms/InsertionSort-FunSat01.yml	true	unknown	1.596158	1.60606978099986	63.512576
algorithms/InsertionSort-FunSat02.yml	true	unknown	1.669571	1.672278830000323	66.138112
algorithms/InsertionSort-FunUnsat01.yml	true	unknown	1.719001	1.722134962000382	64.110592
algorithms/InsertionSort-MemSat01.yml	true	unknown	1.595084	1.6053598120006427	63.713280
algorithms/InsertionSort-MemUnsat01.yml	true	unknown	1.542212	1.5551703330002056	64.122880
algorithms/MergeSortIterative-FunSat01.yml	true	unknown	1.632399	1.6456522720000066	63.508480
algorithms/MergeSortIterative-FunSat02.yml	true	unknown	1.741491	1.7450778779993925	65.822720
algorithms/MergeSortIterative-FunUnsat01.yml	true	unknown	1.621532	1.625114688999929	63.504384
algorithms/MergeSortIterative-MemSat01.yml	true	unknown	1.661472	1.673684102000152	63.176704
algorithms/MergeSortIterative-MemUnsat01.yml	true	unknown	1.657918	1.6699433169997064	65.630208
algorithms/RedBlackTree-FunSat01.yml	true	TIMEOUT	900.902182	901.0033018800004	592.166912
algorithms/RedBlackTree-FunUnsat01.yml	true	false	17.948621	17.96307897800034	93.138944
algorithms/RedBlackTree-MemSat01.yml	true	unknown	95.76604	95.85911292299988	466.829312
algorithms/RedBlackTree-MemUnsat01.yml	true	unknown	100.230629	100.33761396599948	473.145344
algorithms/SortedListInsert-FunSat01.yml	true	OUT OF MEMORY	128.861819	128.62321706700004	2999.967744
algorithms/SortedListInsert-FunSat02.yml	true	OUT OF MEMORY	129.550506	129.31002652999996	2999.951360
algorithms/SortedListInsert-FunUnsat01.yml	true	OUT OF MEMORY	70.134659	69.9357886480002	2999.971840
algorithms/SortedListInsert-MemSat01.yml	true	OUT OF MEMORY	130.579828	130.2768041650006	2999.975936
algorithms/SortedListInsert-MemUnsat01.yml	true	OUT OF MEMORY	70.379457	70.18185425899992	2999.980032
algorithms/Trie-FunSat01.yml	true	true	1.930694	1.9538481149993459	63.860736
algorithms/Trie-FunUnsat01.yml	true	false	1.876115	1.8791789969991441	63.447040
algorithms/Trie-MemSat01.yml	true	true	1.878714	1.8824887629998557	64.311296
algorithms/Trie-MemUnsat01.yml	true	false	1.889711	1.9022572229996513	63.188992
algorithms/Tsp-FunSat01.yml	true	unknown	1.846577	1.8492553750002116	64.524288
algorithms/Tsp-FunUnsat01.yml	true	unknown	1.818152	1.8259288090002883	62.922752
algorithms/Tsp-MemSat01.yml	true	unknown	1.803569	1.8062202330002037	65.265664
algorithms/Tsp-MemUnsat01.yml	true	unknown	1.775345	1.7867453700000624	63.266816
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml	true	unknown	1.676659	1.699023514000146	52.936704
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml	true	unknown	1.297267	1.3020957299995644	52.842496
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml	true	unknown	1.674666	1.6795622539993929	53.116928
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml	true	unknown	1.330162	1.3425951999997778	53.739520
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml	true	unknown	1.689463	1.7198418710004262	52.531200
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml	true	unknown	1.304267	1.320242400999632	53.346304
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml	true	unknown	1.370966	1.4474589000001288	57.880576
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml	true	unknown	1.809831	1.9173825979996764	58.023936
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml	true	unknown	1.410186	1.489921681000851	58.331136
jdart-regression/OverapproximationString01.yml	true	false	1.67954	1.7011927740004467	58.208256
jdart-regression/URLDecoder01.yml	false	false	1.227782	1.2401513750000959	55.177216
jdart-regression/URLDecoder02.yml	false	false	1.586692	1.5893814680002833	52.895744
jdart-regression/addition01.yml	true	false	219.880665	219.8964599159999	314.691584
jdart-regression/array-iteration01.yml	true	unknown	1.703304	1.7163257689999227	70.537216
jdart-regression/boundcheck100.yml	true	false	4.514049	4.526620489999914	72.429568
jdart-regression/boundcheck200.yml	true	false	9.139789	9.153003149000142	81.354752
jdart-regression/boundcheck30.yml	true	false	2.773073	2.7852396879998196	80.347136
jdart-regression/double2long.yml	true	unknown	1.833773	1.8440525310006706	62.193664
jdart-regression/float.yml	true	unknown	1.768962	1.7876512850007202	66.228224
jdart-regression/list2.yml	true	true	184.28262	184.30657026099925	102.047744
jdart-regression/radians.yml	true	unknown	1.711298	1.7326732279998396	53.727232
jdart-regression/shifting.yml	true	unknown	1.784634	1.910241004999989	64.630784
jdart-regression/shifting2.yml	true	unknown	1.380047	1.4702680319996944	63.787008
jdart-regression/shifting3.yml	true	unknown	1.838512	1.953561152000475	64.069632
jdart-regression/startswith.yml	true	true	1.361687	1.3739638949991786	58.486784
securibench/Aliasing1.yml	true	false	3.299409	3.3124121289993127	64.139264
securibench/Aliasing2.yml	true	true	2.416861	2.4390097479999895	57.733120
securibench/Aliasing3.yml	true	true	3.183401	3.186420897000062	54.689792
securibench/Aliasing4.yml	true	false	3.34442	3.347574044999419	62.152704
securibench/Aliasing5.yml	true	false	2.661176	2.6738173350004217	74.911744
securibench/Aliasing6.yml	true	false	3.707352	3.719565080999928	63.086592
securibench/Arrays1.yml	true	false	2.492659	2.5047412820003956	62.324736
securibench/Arrays10.yml	false	unknown	3.239479	3.2429234620003626	61.734912
securibench/Arrays2.yml	true	false	3.402927	3.406049816000632	61.452288
securibench/Arrays3.yml	true	false	2.456573	2.4686226809999425	61.661184
securibench/Arrays4.yml	true	false	3.35704	3.3782867969994186	71.684096
securibench/Arrays5.yml	true	true	2.32092	2.340060937999624	53.960704
securibench/Arrays6.yml	true	false	3.395989	3.418712150999454	62.193664
securibench/Arrays7.yml	true	false	3.469507	3.491189489000135	71.344128
securibench/Arrays8.yml	true	false	2.599795	2.620214112999747	73.699328
securibench/Arrays9.yml	true	false	3.399399	3.4086130060004507	62.586880
securibench/Basic1.yml	true	false	2.622347	2.6347726209996836	61.661184
securibench/Basic10.yml	true	false	3.423883	3.435023115000149	71.016448
securibench/Basic11.yml	true	unknown	2.430382	2.433494001999861	54.423552
securibench/Basic12.yml	true	false	3.485938	3.4987393539995537	62.234624
securibench/Basic15.yml	true	false	2.575452	2.587834099000247	61.878272
securibench/Basic16.yml	true	false	2.675158	2.697175270000116	73.773056
securibench/Basic17.yml	true	false	3.372347	3.3785202029994252	61.931520
securibench/Basic18.yml	true	false	2.999206	3.0024287759997605	70.991872
securibench/Basic19.yml	true	false	3.560013	3.5691797080007746	61.837312
securibench/Basic2.yml	true	false	2.779484	2.796719816999939	73.986048
securibench/Basic20.yml	true	false	3.50707	3.529428996000206	63.234048
securibench/Basic21.yml	true	unknown	2.721431	2.7311488630002714	71.229440
securibench/Basic24.yml	true	unknown	2.677366	2.6951619219998975	75.681792
securibench/Basic25.yml	true	unknown	3.520125	3.5411583919994882	62.767104
securibench/Basic26.yml	true	false	3.270557	3.283345392999763	61.677568
securibench/Basic27.yml	true	false	2.676397	2.689041867999549	64.671744
securibench/Basic28.yml	true	true	2.523335	2.535609934000604	54.927360
securibench/Basic29.yml	true	false	3.57621	3.58798372199999	62.914560
securibench/Basic3.yml	true	unknown	2.412487	2.415068539999993	53.755904
securibench/Basic30.yml	true	false	3.333246	3.3457796319999034	61.501440
securibench/Basic31.yml	true	false	2.610129	2.617814124000688	61.898752
securibench/Basic32.yml	true	false	2.607975	2.6105741950004813	64.028672
securibench/Basic33.yml	true	false	3.526244	3.530241845999626	71.589888
securibench/Basic34.yml	true	false	2.786548	2.8013940250002634	74.383360
securibench/Basic35.yml	true	false	12.350033	12.363552019000053	77.934592
securibench/Basic37.yml	true	unknown	2.556134	2.6482092300002478	64.262144
securibench/Basic38.yml	true	unknown	2.51545	2.605556387999968	64.970752
securibench/Basic39.yml	true	unknown	3.356305	3.4765087079995283	64.159744
securibench/Basic4.yml	true	false	2.625853	2.628822949000096	65.740800
securibench/Basic5.yml	true	unknown	2.389055	2.401571865000733	56.025088
securibench/Basic6.yml	true	unknown	3.193759	3.2155857380003	56.250368
securibench/Basic7.yml	true	unknown	2.392515	2.394974600999376	54.181888
securibench/Basic8.yml	true	true	2.443593	2.456168759999855	55.398400
securibench/Basic9.yml	true	false	2.673859	2.6940276519999315	74.072064
securibench/Collections1.yml	true	false	3.634105	3.649158515000636	72.888320
securibench/Collections10.yml	true	false	2.611453	2.621105390999219	62.967808
securibench/Collections12.yml	true	false	3.35251	3.365442035000342	61.497344
securibench/Collections13.yml	true	true	2.464568	2.477140558999963	53.743616
securibench/Collections14.yml	true	false	3.201564	3.214451388999805	71.704576
securibench/Collections2.yml	true	false	3.457687	3.480292741000085	62.877696
securibench/Collections3.yml	true	false	2.633885	2.6561257290004505	62.599168
securibench/Collections4.yml	true	false	3.363282	3.3744156980001208	62.783488
securibench/Collections5.yml	true	false	2.597805	2.610174762000497	63.541248
securibench/Collections6.yml	true	false	3.389813	3.401609694000399	61.652992
securibench/Collections7.yml	true	false	2.55645	2.5682537659995432	61.702144
securibench/Collections8.yml	true	true	2.514927	2.5362546890000885	56.172544
securibench/Collections9.yml	false	unknown	3.335058	3.357503190999523	65.400832
securibench/Datastructures1.yml	true	false	2.68529	2.698027068000556	61.820928
securibench/Datastructures2.yml	true	false	3.437433	3.4501114959994084	62.631936
securibench/Datastructures3.yml	true	false	2.686022	2.69631151700014	63.737856
securibench/Datastructures4.yml	true	true	3.454746	3.468163738999465	54.456320
securibench/Datastructures5.yml	true	unknown	3.46863	3.4820584709996183	54.890496
securibench/Datastructures6.yml	true	false	3.592711	3.6133229850001953	91.721728
securibench/Factories1.yml	true	unknown	3.306978	3.324218660999577	55.496704
securibench/Factories2.yml	true	false	2.703635	2.7165095979999023	62.763008
securibench/Factories3.yml	true	false	3.672626	3.6953790289999233	65.392640
securibench/Inter1.yml	true	false	3.637915	3.651085112000146	63.459328
securibench/Inter10.yml	true	unknown	2.447935	2.4505525869999474	54.722560
securibench/Inter11.yml	true	unknown	2.524772	2.5376021179999952	55.468032
securibench/Inter12.yml	true	false	3.458036	3.470099026999378	64.524288
securibench/Inter13.yml	true	false	2.817193	2.830354986000202	65.748992
securibench/Inter14.yml	true	false	5.224147	5.2469626049996805	67.956736
securibench/Inter2.yml	true	false	2.709419	2.7222305379991667	61.882368
securibench/Inter3.yml	true	false	5.12455	5.134663167999861	66.854912
securibench/Inter4.yml	true	false	3.377791	3.3872644530001708	61.779968
securibench/Inter5.yml	true	unknown	2.437669	2.4503466109999863	54.636544
securibench/Inter6.yml	true	false	2.662465	2.684159765000004	73.994240
securibench/Inter7.yml	true	false	3.59476	3.613882560000093	70.795264
securibench/Inter8.yml	true	false	3.735646	3.757801157999893	62.455808
securibench/Inter9.yml	true	unknown	2.47465	2.486798947000352	54.366208
securibench/Pred1.yml	true	true	3.51164	3.524670767999851	55.279616
securibench/Pred2.yml	true	false	2.757118	2.7722938349998003	74.203136
securibench/Pred3.yml	true	true	2.639502	2.6606127459999698	61.083648
securibench/Pred4.yml	true	false	3.621781	3.6368736230006107	71.491584
securibench/Pred5.yml	true	false	2.550521	2.562426082999991	61.317120
securibench/Pred6.yml	true	true	3.46086	3.4831959500006633	54.841344
securibench/Pred7.yml	true	true	3.53022	3.5434025179993114	55.341056
securibench/Pred8.yml	true	false	2.651996	2.674415880000197	64.208896
securibench/Pred9.yml	true	true	2.585553	2.5977991890003977	60.600320
securibench/Refl1.yml	true	false	3.656747	3.6740398270003425	71.118848
securibench/Refl2.yml	true	true	3.544778	3.556766056000015	54.591488
securibench/Refl3.yml	true	false	3.713579	3.7266290719999233	61.837312
securibench/Refl4.yml	true	false	2.812691	2.832308555000054	73.961472
securibench/Sanitizers1.yml	true	TIMEOUT	900.977527	901.0022411910004	85.381120
securibench/Sanitizers2.yml	true	TIMEOUT	900.992619	901.0036983620003	110.686208
securibench/Sanitizers3.yml	true	unknown	3.485546	3.4986058129998128	61.558784
securibench/Sanitizers4.yml	true	TIMEOUT	900.992832	901.0026292770008	93.614080
securibench/Sanitizers5.yml	true	unknown	3.73576	3.7489518140000655	61.571072
securibench/Sanitizers6.yml	true	false	77.657085	77.67047510800057	103.034880
securibench/Session1.yml	true	false	3.326983	3.3391067150005256	62.480384
securibench/Session2.yml	true	false	3.223079	3.2258821909999824	61.984768
securibench/Session3.yml	true	false	3.291162	3.3040388660001554	63.815680
securibench/StrongUpdates1.yml	true	true	3.023495	3.03374088199962	54.157312
securibench/StrongUpdates2.yml	true	true	3.002096	3.014301418999821	54.738944
securibench/StrongUpdates3.yml	true	true	3.03518	3.0380624200006423	55.140352
securibench/StrongUpdates4.yml	true	true	3.056206	3.067909786999735	57.626624
securibench/StrongUpdates5.yml	false	unknown	3.003237	3.0156070439998075	55.853056
float-nonlinear-calculation/Bessel.yml	true	unknown	1.748714	1.7621198719998574	62.001152
float-nonlinear-calculation/Conflict.yml	true	unknown	1.812608	1.8252606859996376	62.431232
float-nonlinear-calculation/EulerMethod.yml	true	unknown	1.707708	1.7288214019999941	63.197184
float-nonlinear-calculation/MathSin.yml	true	unknown	2.21669	2.2293885070002943	52.432896
float-nonlinear-calculation/Optimization1.yml	true	unknown	2.194004	2.2071571780006707	56.856576
float-nonlinear-calculation/Optimization2.yml	true	unknown	2.248242	2.265944175000186	57.405440
float-nonlinear-calculation/Optimization3.yml	true	unknown	2.370212	2.382598895999763	62.599168
float-nonlinear-calculation/Optimization4.yml	true	unknown	2.252895	2.266067153000222	56.836096
float-nonlinear-calculation/Optimization5.yml	true	unknown	2.281599	2.30519289699987	57.188352
float-nonlinear-calculation/Optimization6.yml	true	unknown	2.261537	2.284123710000131	56.942592
float-nonlinear-calculation/PartitionEx.yml	true	unknown	1.728042	1.731411382999795	62.566400
float-nonlinear-calculation/TurnLogic.yml	true	true	1.599547	1.6174489869999888	52.449280
float-nonlinear-calculation/coral1.yml	true	unknown	2.256511	2.2685714680001183	57.364480
float-nonlinear-calculation/coral10.yml	true	unknown	2.220609	2.224265175000255	57.180160
float-nonlinear-calculation/coral11.yml	true	unknown	2.267311	2.289849444000538	57.823232
float-nonlinear-calculation/coral12.yml	true	unknown	2.242382	2.25582809000025	57.122816
float-nonlinear-calculation/coral13.yml	true	unknown	2.261748	2.2741658340000868	56.930304
float-nonlinear-calculation/coral14.yml	true	unknown	2.307691	2.323965061000308	58.892288
float-nonlinear-calculation/coral15.yml	true	unknown	2.238906	2.2622499099998095	57.184256
float-nonlinear-calculation/coral16.yml	true	unknown	2.409671	2.4166291700003057	63.320064
float-nonlinear-calculation/coral17.yml	true	unknown	2.285356	2.29743339200013	59.125760
float-nonlinear-calculation/coral18.yml	true	unknown	2.303377	2.311304246999498	57.470976
float-nonlinear-calculation/coral19.yml	true	unknown	2.35698	2.370020757999555	57.851904
float-nonlinear-calculation/coral2.yml	true	unknown	2.324049	2.346590299000127	57.298944
float-nonlinear-calculation/coral20.yml	true	unknown	2.402903	2.4253710130005857	59.551744
float-nonlinear-calculation/coral21.yml	true	unknown	2.330969	2.3504831879999983	58.822656
float-nonlinear-calculation/coral22.yml	true	unknown	2.442	2.4539695060002487	57.090048
float-nonlinear-calculation/coral23.yml	true	unknown	2.442161	2.449465479000537	62.779392
float-nonlinear-calculation/coral26.yml	true	unknown	2.479926	2.4926959350004836	64.020480
float-nonlinear-calculation/coral27.yml	true	unknown	2.239255	2.2521721160001107	57.094144
float-nonlinear-calculation/coral28.yml	true	unknown	2.450001	2.4700073870008055	61.505536
float-nonlinear-calculation/coral29.yml	true	unknown	2.293746	2.3064198130005025	57.671680
float-nonlinear-calculation/coral3.yml	true	unknown	2.527786	2.530661142000099	62.218240
float-nonlinear-calculation/coral30.yml	true	unknown	2.224778	2.2473410940001486	52.989952
float-nonlinear-calculation/coral31.yml	true	unknown	2.444751	2.4568973040004494	62.730240
float-nonlinear-calculation/coral32.yml	true	unknown	2.441974	2.4513325820007594	57.692160
float-nonlinear-calculation/coral33.yml	true	unknown	2.309442	2.3295704829997703	58.068992
float-nonlinear-calculation/coral34.yml	true	unknown	2.336665	2.3599634900001547	57.552896
float-nonlinear-calculation/coral35.yml	true	unknown	2.400319	2.4118546899999274	57.987072
float-nonlinear-calculation/coral36.yml	true	unknown	2.23372	2.2455466920000617	52.781056
float-nonlinear-calculation/coral38.yml	true	unknown	2.379556	2.4007202810007584	57.319424
float-nonlinear-calculation/coral39.yml	true	unknown	2.388805	2.3992274450001787	58.322944
float-nonlinear-calculation/coral4.yml	true	unknown	2.268685	2.2914950699996552	59.076608
float-nonlinear-calculation/coral40.yml	true	unknown	2.325336	2.349006976000055	58.032128
float-nonlinear-calculation/coral41.yml	true	unknown	2.376396	2.3851659050005765	57.372672
float-nonlinear-calculation/coral42.yml	true	unknown	2.323894	2.34298558699993	59.674624
float-nonlinear-calculation/coral43.yml	true	unknown	2.382913	2.403070320000552	60.907520
float-nonlinear-calculation/coral44.yml	true	unknown	2.401265	2.4097550200003752	57.012224
float-nonlinear-calculation/coral45.yml	true	unknown	2.334398	2.3457844140002635	58.507264
