tool		SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/StringValueOf10.yml	true	false	2.162057	2.847943793000013	59.387904
jbmc-regression/SubString01.yml	true	true	2.024503	3.0804971939999177	53.415936
jbmc-regression/SubString02.yml	false	false	2.181266	2.892678943999954	59.256832
jbmc-regression/SubString03.yml	false	false	2.094103	2.4943917099999453	57.307136
jbmc-regression/TokenTest01.yml	true	true	2.046141	2.3039358329999686	54.509568
jbmc-regression/TokenTest02.yml	true	unknown	2.263737	2.874538910999945	54.968320
jbmc-regression/Validate01.yml	true	true	2.077931	2.9635314619999917	53.592064
jbmc-regression/Validate02.yml	true	unknown	2.152903	2.756123708999894	53.841920
jbmc-regression/aastore_aaload1.yml	true	true	559.216552	636.760177245	131.284992
jbmc-regression/array1.yml	true	true	2.442905	2.8418185329999233	81.473536
jbmc-regression/array2.yml	true	true	2.217628	2.98439022499997	81.137664
jbmc-regression/arraylength1.yml	true	true	2.199617	3.1250400189999255	78.229504
jbmc-regression/arrayread1.yml	true	true	2.108556	2.427488480999955	82.124800
jbmc-regression/assert1.yml	true	true	2.014256	2.208519989000024	79.073280
jbmc-regression/assert2.yml	true	false	1.926412	2.0802477289998933	78.753792
jbmc-regression/assert3.yml	true	false	1.966234	2.333579476000068	79.912960
jbmc-regression/assert4.yml	true	false	1.937916	2.280632093999884	78.684160
jbmc-regression/assert5.yml	true	true	2.146905	3.1662986500000443	84.951040
jbmc-regression/assert6.yml	true	true	2.209106	2.833465789999991	84.746240
jbmc-regression/astore_aload1.yml	true	true	2.003529	2.2232702639998934	55.300096
jbmc-regression/athrow1.yml	true	false	1.798614	2.0720774450001045	52.850688
jbmc-regression/basic1.yml	true	true	2.050007	2.8295711209998444	53.702656
jbmc-regression/bitwise1.yml	true	true	1.929893	2.7230931760000203	78.307328
jbmc-regression/boolean1.yml	true	true	2.263746	2.674976079999851	77.971456
jbmc-regression/boolean2.yml	true	true	2.121686	2.8875126369998725	78.241792
jbmc-regression/bug-test-gen-095.yml	true	false	2.17032	2.7150912050001352	57.618432
jbmc-regression/bug-test-gen-119-2.yml	true	true	2.004083	2.4056576999998924	53.186560
jbmc-regression/bug-test-gen-119.yml	true	false	2.352928	3.3658781799999815	79.282176
jbmc-regression/calc.yml	true	true	138.031144	153.62652231100014	126.689280
jbmc-regression/cast1.yml	true	true	2.158537	2.9710451720000037	79.519744
jbmc-regression/catch1.yml	true	true	2.021837	2.5956498049999936	53.641216
jbmc-regression/char1.yml	true	true	2.282547	2.926718641999969	79.331328
jbmc-regression/charArray.yml	true	unknown	2.076853	2.5996508529999574	79.708160
jbmc-regression/classtest1.yml	true	true	1.906302	2.380635886999926	53.583872
jbmc-regression/const1.yml	true	true	1.927808	2.241363581999849	53.895168
jbmc-regression/constructor1.yml	true	true	1.898997	2.5147497020000174	52.625408
jbmc-regression/enum1.yml	true	true	1.907726	2.4093997749998834	55.775232
jbmc-regression/exceptions1.yml	true	false	1.971818	2.6198632590001125	54.292480
