   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception
date:                    Wed, 2025-08-27 19:54:58 IST
tool:                    SPF Thursday 21 August 2025 11:10:18 PM IST
tool executable:         ./jpf-sv-comp
options:
parallel runs:           8
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             1
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    Desktop
os:                      Linux-6.8.0-65-generic-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 5 5600G with Radeon Graphics
- cores:                 12
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     29324.570624 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jbmc-regression/fcmpx_dcmpx1.yml                                                        true                             1.98        2.63        None
jbmc-regression/iarith1.yml                                                             true                             2.01        2.42        None
jbmc-regression/iarith2.yml                                                             true                             1.85        2.01        None
jbmc-regression/if_acmp1.yml                                                            true                             1.90        2.45        None
jbmc-regression/if_expr1.yml                                                            true                             2.11        2.69        None
jbmc-regression/if_icmp1.yml                                                            true                             2.11        2.86        None
jbmc-regression/ifxx1.yml                                                               true                             1.84        2.23        None
jbmc-regression/instanceof1.yml                                                         true                             1.91        2.49        None
jbmc-regression/instanceof2.yml                                                         true                             1.84        2.21        None
jbmc-regression/instanceof3.yml                                                         true                             1.90        2.16        None
jbmc-regression/instanceof4.yml                                                         true                             1.95        2.55        None
jbmc-regression/instanceof5.yml                                                         true                             2.01        2.55        None
jbmc-regression/instanceof6.yml                                                         true                             1.93        2.36        None
jbmc-regression/instanceof7.yml                                                         true                             2.00        2.34        None
jbmc-regression/instanceof8.yml                                                         true                             2.03        2.41        None
jbmc-regression/interface1.yml                                                          false                            2.01        2.27        None
jbmc-regression/java_append_char.yml                                                    false                            2.13        2.75        None
jbmc-regression/lazyloading4.yml                                                        true                             1.94        2.15        None
jbmc-regression/list1.yml                                                               true                           112.82      142.04        None
jbmc-regression/long1.yml                                                               true                             1.85        2.12        None
jbmc-regression/lookupswitch1.yml                                                       true                             2.23        2.92        None
jbmc-regression/multinewarray.yml                                                       true                             1.93        2.50        None
jbmc-regression/overloading1.yml                                                        true                             1.90        2.19        None
jbmc-regression/package1.yml                                                            true                             1.91        2.34        None
jbmc-regression/putfield_getfield1.yml                                                  true                             1.91        2.27        None
jbmc-regression/putstatic_getstatic1.yml                                                true                             1.90        2.07        None
jbmc-regression/recursion2.yml                                                          true                             1.97        2.58        None
jbmc-regression/return1.yml                                                             false                            2.01        2.44        None
jbmc-regression/return2.yml                                                             false                            2.23        2.59        None
jbmc-regression/store_load1.yml                                                         true                             2.07        2.66        None
jbmc-regression/swap1.yml                                                               true                             1.96        2.19        None
jbmc-regression/synchronized.yml                                                        true                             1.95        2.36        None
jbmc-regression/tableswitch1.yml                                                        true                             2.26        2.89        None
jbmc-regression/uninitialised1.yml                                                      true                             2.02        2.86        None
jbmc-regression/virtual1.yml                                                            true                             1.85        2.09        None
jbmc-regression/virtual2.yml                                                            false                            1.89        2.23        None
jbmc-regression/virtual4.yml                                                            true                             1.90        2.73        None
jbmc-regression/virtual_function_unwinding.yml                                          true                             1.99        2.90        None
jpf-regression/ExDarko_false.yml                                                        false                            2.30        2.87        None
jpf-regression/ExDarko_true.yml                                                         true                             2.17        2.50        None
jpf-regression/ExException_false.yml                                                    false                            2.32        3.48        None
jpf-regression/ExException_true.yml                                                     true                             2.22        2.67        None
jpf-regression/ExGenSymExe_false.yml                                                    false                            2.05        2.55        None
jpf-regression/ExGenSymExe_true.yml                                                     true                             2.10        2.68        None
jpf-regression/ExLazy_false.yml                                                         false                            2.16        2.62        None
jpf-regression/ExLazy_true.yml                                                          true                             2.03        2.35        None
jpf-regression/ExMIT_false.yml                                                          false                            2.09        2.90        None
jpf-regression/ExMIT_true.yml                                                           true                             2.08        2.48        None
jpf-regression/ExSymExe10_false.yml                                                     false                            2.02        2.23        None
jpf-regression/ExSymExe10_true.yml                                                      true                             2.21        2.91        None
jpf-regression/ExSymExe11_false.yml                                                     false                            1.92        2.22        None
jpf-regression/ExSymExe11_true.yml                                                      true                             2.15        2.92        None
jpf-regression/ExSymExe12_false.yml                                                     false                            2.18        2.71        None
jpf-regression/ExSymExe12_true.yml                                                      true                             2.22        3.14        None
jpf-regression/ExSymExe13_false.yml                                                     false                            2.24        3.11        None
jpf-regression/ExSymExe13_true.yml                                                      true                             2.20        2.99        None
jpf-regression/ExSymExe14_false.yml                                                     false                            2.27        2.94        None
jpf-regression/ExSymExe14_true.yml                                                      true                             2.21        3.05        None
jpf-regression/ExSymExe15_false.yml                                                     false                            2.13        2.70        None
jpf-regression/ExSymExe15_true.yml                                                      true                             2.23        3.01        None
jpf-regression/ExSymExe16_false.yml                                                     false                            1.95        2.50        None
jpf-regression/ExSymExe16_true.yml                                                      true                             1.90        2.15        None
jpf-regression/ExSymExe17_false.yml                                                     false                            1.87        2.21        None
jpf-regression/ExSymExe17_true.yml                                                      true                             1.86        2.18        None
jpf-regression/ExSymExe18_false.yml                                                     false                            2.02        2.28        None
jpf-regression/ExSymExe18_true.yml                                                      true                             2.03        2.68        None
jpf-regression/ExSymExe19_false.yml                                                     false                            2.18        2.64        None
jpf-regression/ExSymExe19_true.yml                                                      true                             5.30        6.79        None
jpf-regression/ExSymExe1_false.yml                                                      false                            2.81        3.80        None
jpf-regression/ExSymExe1_true.yml                                                       true                             2.03        2.56        None
jpf-regression/ExSymExe20_false.yml                                                     false                            7.80        9.05        None
jpf-regression/ExSymExe20_true.yml                                                      true                             2.12        2.50        None
jpf-regression/ExSymExe21_false.yml                                                     false                            2.68        3.41        None
jpf-regression/ExSymExe21_true.yml                                                      true                             2.07        2.67        None
jpf-regression/ExSymExe25_false.yml                                                     false                            2.06        2.39        None
jpf-regression/ExSymExe25_true.yml                                                      true                             1.79        2.12        None
jpf-regression/ExSymExe26_false.yml                                                     false                            3.27        4.31        None
jpf-regression/ExSymExe26_true.yml                                                      true                             1.81        2.11        None
jpf-regression/ExSymExe27_false.yml                                                     false                            2.08        2.76        None
jpf-regression/ExSymExe27_true.yml                                                      true                             1.88        2.24        None
jpf-regression/ExSymExe28_false.yml                                                     false                            2.17        2.73        None
jpf-regression/ExSymExe28_true.yml                                                      true                             2.10        2.83        None
jpf-regression/ExSymExe29_false.yml                                                     false                            3.45        4.21        None
jpf-regression/ExSymExe29_true.yml                                                      true                             2.03        2.61        None
jpf-regression/ExSymExe2_false.yml                                                      false                            2.89        3.51        None
jpf-regression/ExSymExe2_true.yml                                                       true                             1.96        2.27        None
jpf-regression/ExSymExe3_false.yml                                                      false                            2.20        2.92        None
jpf-regression/ExSymExe3_true.yml                                                       true                             2.06        2.47        None
jpf-regression/ExSymExe4_false.yml                                                      false                            4.30        5.07        None
jpf-regression/ExSymExe4_true.yml                                                       true                             2.00        2.34        None
jpf-regression/ExSymExe5_false.yml                                                      false                            2.03        2.38        None
jpf-regression/ExSymExe5_true.yml                                                       true                             1.88        2.32        None
jpf-regression/ExSymExe6_false.yml                                                      false                            2.10        2.54        None
jpf-regression/ExSymExe6_true.yml                                                       true                             1.98        2.55        None
jpf-regression/ExSymExe7_false.yml                                                      false                            2.27        2.75        None
jpf-regression/ExSymExe7_true.yml                                                       true                             2.77        3.53        None
jpf-regression/ExSymExe8_false.yml                                                      false                            2.77        3.43        None
jpf-regression/ExSymExe8_true.yml                                                       true                             1.97        2.51        None
jpf-regression/ExSymExe9_false.yml                                                      false                            2.05        2.96        None
jpf-regression/ExSymExe9_true.yml                                                       true                             1.91        2.21        None
jpf-regression/ExSymExeArrays_false.yml                                                 false                            2.04        2.63        None
jpf-regression/ExSymExeArrays_true.yml                                                  true                             1.96        2.55        None
jpf-regression/ExSymExeBool_false.yml                                                   false                            2.01        2.40        None
jpf-regression/ExSymExeBool_true.yml                                                    true                             2.01        2.71        None
jpf-regression/ExSymExeComplexMath_false.yml                                            false                            1.94        2.29        None
jpf-regression/ExSymExeComplexMath_true.yml                                             true                             2.02        2.39        None
jpf-regression/ExSymExeD2I_false.yml                                                    false                            1.94        2.42        None
jpf-regression/ExSymExeD2I_true.yml                                                     true                             2.07        2.50        None
jpf-regression/ExSymExeD2L_false.yml                                                    true                             2.10        2.70        None
jpf-regression/ExSymExeD2L_true.yml                                                     true                             2.25        3.13        None
jpf-regression/ExSymExeF2I_false.yml                                                    false                            2.01        2.90        None
jpf-regression/ExSymExeF2I_true.yml                                                     true                             2.11        2.38        None
jpf-regression/ExSymExeF2L_false.yml                                                    true                             2.23        2.95        None
jpf-regression/ExSymExeF2L_true.yml                                                     true                             2.03        2.55        None
jpf-regression/ExSymExeFNEG_false.yml                                                   true                             2.14        2.83        None
jpf-regression/ExSymExeFNEG_true.yml                                                    true                             2.26        2.85        None
jpf-regression/ExSymExeGetStatic_false.yml                                              false                            2.02        2.38        None
jpf-regression/ExSymExeGetStatic_true.yml                                               true                             2.01        2.49        None
jpf-regression/ExSymExeI2D_false.yml                                                    true                             2.20        2.64        None
jpf-regression/ExSymExeI2D_true.yml                                                     true                             2.34        2.88        None
jpf-regression/ExSymExeI2F_false.yml                                                    false                            1.94        2.08        None
jpf-regression/ExSymExeI2F_true.yml                                                     true                             2.10        2.70        None
jpf-regression/ExSymExeLCMP_false.yml                                                   false                            2.12        2.45        None
jpf-regression/ExSymExeLCMP_true.yml                                                    true                             2.07        2.47        None
jpf-regression/ExSymExeLongBytecodes_false.yml                                          false                            2.08        2.53        None
jpf-regression/ExSymExeLongBytecodes_true.yml                                           true                             2.19        2.61        None
jpf-regression/ExSymExeResearch_false.yml                                               false                            2.16        3.24        None
jpf-regression/ExSymExeResearch_true.yml                                                true                             2.30        2.75        None
jpf-regression/ExSymExeSimple_false.yml                                                 false                            2.21        2.58        None
jpf-regression/ExSymExeSimple_true.yml                                                  true                             2.12        2.82        None
jpf-regression/ExSymExeSuzette_false.yml                                                false                            2.19        3.03        None
jpf-regression/ExSymExeSuzette_true.yml                                                 true                             2.20        2.51        None
