tool		SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExSymExeD2I_false.yml	false	false	1.936441	2.4239504510005645	53.514240
jpf-regression/ExSymExeD2I_true.yml	true	true	2.069462	2.5032505559993297	78.151680
jpf-regression/ExSymExeD2L_false.yml	false	true	2.101285	2.703009236998696	78.946304
jpf-regression/ExSymExeD2L_true.yml	true	true	2.253016	3.130405525000242	78.745600
jpf-regression/ExSymExeF2I_false.yml	false	false	2.014168	2.90374742899985	54.013952
jpf-regression/ExSymExeF2I_true.yml	true	true	2.106134	2.3770361710012367	77.975552
jpf-regression/ExSymExeF2L_false.yml	false	true	2.230247	2.948242336000476	78.602240
jpf-regression/ExSymExeF2L_true.yml	true	true	2.026875	2.547541412999635	77.463552
jpf-regression/ExSymExeFNEG_false.yml	false	true	2.142946	2.8255852070014953	77.586432
jpf-regression/ExSymExeFNEG_true.yml	true	true	2.25626	2.854307466001046	78.876672
jpf-regression/ExSymExeGetStatic_false.yml	false	false	2.0159	2.3802819370012003	55.005184
jpf-regression/ExSymExeGetStatic_true.yml	true	true	2.011937	2.493485409000641	53.448704
jpf-regression/ExSymExeI2D_false.yml	false	true	2.203771	2.6357139389983786	79.208448
jpf-regression/ExSymExeI2D_true.yml	true	true	2.344947	2.8761059400003433	114.130944
jpf-regression/ExSymExeI2F_false.yml	false	false	1.937712	2.084783521000645	53.268480
jpf-regression/ExSymExeI2F_true.yml	true	true	2.096015	2.7014699810006277	79.179776
jpf-regression/ExSymExeLCMP_false.yml	false	false	2.119343	2.4538541559995792	79.425536
jpf-regression/ExSymExeLCMP_true.yml	true	true	2.066998	2.4664357989986456	78.893056
jpf-regression/ExSymExeLongBytecodes_false.yml	false	false	2.07923	2.528499763999207	79.048704
jpf-regression/ExSymExeLongBytecodes_true.yml	true	true	2.18726	2.6147938599988265	80.953344
jpf-regression/ExSymExeResearch_false.yml	false	false	2.156447	3.2449339700015116	80.670720
jpf-regression/ExSymExeResearch_true.yml	true	true	2.300061	2.7525079030001507	79.360000
jpf-regression/ExSymExeSimple_false.yml	false	false	2.207754	2.576281065999865	79.863808
