   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception
date:                    Sat, 2025-05-31 16:56:57 IST
tool:                    SPF Wednesday 27 November 2019 02:15:09 AM IST
tool executable:         ./jpf-sv-comp
options:
parallel runs:           8
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             1
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    ubuntu
os:                      Linux-6.8.0-60-generic-x86_64-with-glibc2.35
cpu:                     AMD Ryzen 5 5600G with Radeon Graphics
- cores:                 12
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     29324.57472 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jbmc-regression/Validate01.yml                                                          true                             1.59        1.67        None
jbmc-regression/Validate02.yml                                                          unknown                          1.57        1.59        None
jbmc-regression/aastore_aaload1.yml                                                     unknown                          1.58        1.60        None
jbmc-regression/array1.yml                                                              unknown                          1.77        1.78        None
jbmc-regression/array2.yml                                                              true                             2.00        2.11        None
jbmc-regression/arraylength1.yml                                                        unknown                          2.25        2.41        None
jbmc-regression/arrayread1.yml                                                          unknown                          2.30        2.41        None
jbmc-regression/assert1.yml                                                             true                             2.08        2.20        None
jbmc-regression/assert2.yml                                                             false                            2.14        2.21        None
jbmc-regression/assert3.yml                                                             false                            2.07        2.15        None
jbmc-regression/assert4.yml                                                             false                            2.18        2.35        None
jbmc-regression/assert5.yml                                                             true                             1.86        1.91        None
jbmc-regression/assert6.yml                                                             true                             2.16        2.20        None
jbmc-regression/astore_aload1.yml                                                       true                             1.95        2.06        None
jbmc-regression/athrow1.yml                                                             false                            1.68        1.73        None
jbmc-regression/basic1.yml                                                              true                             1.53        1.56        None
jbmc-regression/bitwise1.yml                                                            unknown                          1.62        1.77        None
jbmc-regression/boolean1.yml                                                            true                             1.52        1.53        None
jbmc-regression/boolean2.yml                                                            true                             1.44        1.46        None
jbmc-regression/bug-test-gen-095.yml                                                    false                            1.87        1.89        None
jbmc-regression/bug-test-gen-119-2.yml                                                  true                             1.36        1.39        None
jbmc-regression/bug-test-gen-119.yml                                                    true                             1.46        1.48        None
jbmc-regression/calc.yml                                                                unknown                          1.70        1.73        None
jbmc-regression/cast1.yml                                                               unknown                          1.69        1.82        None
jbmc-regression/catch1.yml                                                              true                             1.43        1.49        None
jbmc-regression/char1.yml                                                               unknown                          1.84        1.98        None
jbmc-regression/charArray.yml                                                           unknown                          1.61        1.64        None
jbmc-regression/classtest1.yml                                                          true                             1.41        1.42        None
jbmc-regression/const1.yml                                                              true                             1.34        1.36        None
jbmc-regression/constructor1.yml                                                        true                             1.33        1.35        None
jbmc-regression/enum1.yml                                                               true                             1.36        1.38        None
jbmc-regression/exceptions1.yml                                                         false                            1.36        1.38        None
jbmc-regression/exceptions10.yml                                                        false                            1.33        1.34        None
jbmc-regression/exceptions11.yml                                                        false                            1.57        1.58        None
jbmc-regression/exceptions12.yml                                                        false                            1.36        1.37        None
jbmc-regression/exceptions13.yml                                                        false                            1.38        1.40        None
jbmc-regression/exceptions14.yml                                                        true                             1.31        1.32        None
jbmc-regression/exceptions15.yml                                                        true                             1.37        1.39        None
jbmc-regression/exceptions16.yml                                                        false                            1.64        1.66        None
jbmc-regression/exceptions18.yml                                                        true                             1.31        1.33        None
jbmc-regression/exceptions2.yml                                                         false                            1.42        1.44        None
jbmc-regression/exceptions3.yml                                                         false                            1.41        1.43        None
jbmc-regression/exceptions4.yml                                                         true                             1.39        1.40        None
jbmc-regression/exceptions5.yml                                                         true                             1.38        1.38        None
jbmc-regression/exceptions6.yml                                                         false                            1.57        1.59        None
jbmc-regression/exceptions7.yml                                                         false                            1.33        1.34        None
jbmc-regression/exceptions8.yml                                                         false                            1.36        1.39        None
jbmc-regression/exceptions9.yml                                                         true                             1.37        1.39        None
jbmc-regression/fcmpx_dcmpx1.yml                                                        true                             1.35        1.37        None
jbmc-regression/iarith1.yml                                                             true                             1.53        1.53        None
jbmc-regression/iarith2.yml                                                             true                             1.34        1.36        None
jbmc-regression/if_acmp1.yml                                                            true                             1.36        1.38        None
jbmc-regression/if_expr1.yml                                                            true                             1.54        1.56        None
jbmc-regression/if_icmp1.yml                                                            true                             1.56        1.57        None
jbmc-regression/ifxx1.yml                                                               true                             1.62        1.64        None
jbmc-regression/instanceof1.yml                                                         true                             1.36        1.38        None
jbmc-regression/instanceof2.yml                                                         true                             1.33        1.34        None
jbmc-regression/instanceof3.yml                                                         true                             1.31        1.32        None
jbmc-regression/instanceof4.yml                                                         true                             1.35        1.37        None
jbmc-regression/instanceof5.yml                                                         true                             1.59        1.61        None
jbmc-regression/instanceof6.yml                                                         true                             1.34        1.35        None
jbmc-regression/instanceof7.yml                                                         true                             1.33        1.35        None
jbmc-regression/instanceof8.yml                                                         true                             1.33        1.35        None
jbmc-regression/interface1.yml                                                          false                            1.37        1.38        None
jbmc-regression/java_append_char.yml                                                    false                            1.45        1.47        None
jbmc-regression/lazyloading4.yml                                                        true                             1.32        1.35        None
jbmc-regression/list1.yml                                                               unknown                          1.89        2.02        None
jbmc-regression/long1.yml                                                               true                             1.30        1.32        None
jbmc-regression/lookupswitch1.yml                                                       true                            13.13       13.28        None
jbmc-regression/multinewarray.yml                                                       true                             1.37        1.38        None
jbmc-regression/overloading1.yml                                                        true                             1.30        1.31        None
jbmc-regression/package1.yml                                                            true                             1.30        1.30        None
jbmc-regression/putfield_getfield1.yml                                                  true                             1.63        1.65        None
jbmc-regression/putstatic_getstatic1.yml                                                true                             1.33        1.35        None
jbmc-regression/recursion2.yml                                                          true                             1.31        1.33        None
jbmc-regression/return1.yml                                                             false                            1.28        1.30        None
jbmc-regression/return2.yml                                                             false                            1.91        1.92        None
jbmc-regression/store_load1.yml                                                         true                             1.33        1.33        None
jbmc-regression/swap1.yml                                                               true                             1.31        1.32        None
jbmc-regression/synchronized.yml                                                        true                             1.36        1.37        None
jbmc-regression/tableswitch1.yml                                                        true                             1.64        1.66        None
jbmc-regression/uninitialised1.yml                                                      true                             1.33        1.38        None
jbmc-regression/virtual1.yml                                                            true                             1.35        1.36        None
jbmc-regression/virtual2.yml                                                            false                            1.57        1.57        None
jbmc-regression/virtual4.yml                                                            true                             1.43        1.53        None
jbmc-regression/virtual_function_unwinding.yml                                          true                             1.47        1.51        None
jpf-regression/ExDarko_false.yml                                                        false                            1.68        1.70        None
jpf-regression/ExDarko_true.yml                                                         true                             1.93        1.97        None
jpf-regression/ExException_false.yml                                                    false                            2.10        2.27        None
jpf-regression/ExException_true.yml                                                     true                             1.98        2.14        None
jpf-regression/ExGenSymExe_false.yml                                                    false                            1.82        1.86        None
jpf-regression/ExGenSymExe_true.yml                                                     true                             1.91        2.02        None
jpf-regression/ExLazy_false.yml                                                         false                            1.99        2.11        None
jpf-regression/ExLazy_true.yml                                                          true                             1.96        2.06        None
jpf-regression/ExMIT_false.yml                                                          false                            2.02        2.06        None
jpf-regression/ExMIT_true.yml                                                           true                             2.10        2.19        None
jpf-regression/ExSymExe10_false.yml                                                     false                            1.96        2.04        None
jpf-regression/ExSymExe10_true.yml                                                      true                             2.18        2.34        None
jpf-regression/ExSymExe11_false.yml                                                     false                            1.84        1.90        None
jpf-regression/ExSymExe11_true.yml                                                      true                             2.01        2.04        None
jpf-regression/ExSymExe12_false.yml                                                     false                            2.18        2.26        None
jpf-regression/ExSymExe12_true.yml                                                      true                             2.08        2.11        None
jpf-regression/ExSymExe13_false.yml                                                     false                            2.04        2.07        None
jpf-regression/ExSymExe13_true.yml                                                      true                             2.00        2.03        None
jpf-regression/ExSymExe14_false.yml                                                     false                            2.00        2.13        None
jpf-regression/ExSymExe14_true.yml                                                      true                             2.20        2.26        None
jpf-regression/ExSymExe15_false.yml                                                     false                            2.00        2.06        None
jpf-regression/ExSymExe15_true.yml                                                      true                             2.56        2.68        None
jpf-regression/ExSymExe16_false.yml                                                     false                            1.83        1.89        None
jpf-regression/ExSymExe16_true.yml                                                      true                             1.85        1.98        None
jpf-regression/ExSymExe17_false.yml                                                     false                            1.80        1.84        None
jpf-regression/ExSymExe17_true.yml                                                      true                             1.75        1.80        None
jpf-regression/ExSymExe18_false.yml                                                     false                            2.00        2.02        None
jpf-regression/ExSymExe18_true.yml                                                      true                             1.78        1.90        None
jpf-regression/ExSymExe19_false.yml                                                     false                            1.99        2.02        None
jpf-regression/ExSymExe19_true.yml                                                      unknown                          2.15        2.29        None
jpf-regression/ExSymExe1_false.yml                                                      unknown                          1.84        1.93        None
jpf-regression/ExSymExe1_true.yml                                                       true                             1.53        1.55        None
jpf-regression/ExSymExe20_false.yml                                                     unknown                          6.68        7.02        None
jpf-regression/ExSymExe20_true.yml                                                      true                             1.46        1.47        None
jpf-regression/ExSymExe21_false.yml                                                     unknown                          2.02        2.17        None
jpf-regression/ExSymExe21_true.yml                                                      true                             1.57        1.59        None
jpf-regression/ExSymExe25_false.yml                                                     false                            1.69        1.73        None
jpf-regression/ExSymExe25_true.yml                                                      true                             1.46        1.48        None
jpf-regression/ExSymExe26_false.yml                                                     unknown                          2.70        2.83        None
jpf-regression/ExSymExe26_true.yml                                                      true                             1.38        1.39        None
jpf-regression/ExSymExe27_false.yml                                                     false                            1.92        1.93        None
jpf-regression/ExSymExe27_true.yml                                                      true                             1.44        1.48        None
jpf-regression/ExSymExe28_false.yml                                                     false                            1.71        1.73        None
jpf-regression/ExSymExe28_true.yml                                                      true                             1.47        1.48        None
jpf-regression/ExSymExe29_false.yml                                                     unknown                          2.39        2.54        None
jpf-regression/ExSymExe29_true.yml                                                      true                             1.41        1.43        None
jpf-regression/ExSymExe2_false.yml                                                      unknown                          1.67        1.81        None
jpf-regression/ExSymExe2_true.yml                                                       true                             1.38        1.39        None
jpf-regression/ExSymExe3_false.yml                                                      false                            1.46        1.48        None
jpf-regression/ExSymExe3_true.yml                                                       true                             1.33        1.34        None
jpf-regression/ExSymExe4_false.yml                                                      unknown                          1.96        2.13        None
jpf-regression/ExSymExe4_true.yml                                                       true                             1.46        1.49        None
jpf-regression/ExSymExe5_false.yml                                                      false                            1.61        1.62        None
jpf-regression/ExSymExe5_true.yml                                                       true                             1.43        1.50        None
jpf-regression/ExSymExe6_false.yml                                                      unknown                          1.53        1.63        None
jpf-regression/ExSymExe6_true.yml                                                       true                             1.37        1.39        None
jpf-regression/ExSymExe7_false.yml                                                      unknown                          1.64        1.79        None
jpf-regression/ExSymExe7_true.yml                                                       unknown                          1.93        2.10        None
jpf-regression/ExSymExe8_false.yml                                                      unknown                          2.03        2.15        None
jpf-regression/ExSymExe8_true.yml                                                       true                             1.54        1.56        None
jpf-regression/ExSymExe9_false.yml                                                      false                            1.54        1.56        None
jpf-regression/ExSymExe9_true.yml                                                       true                             1.45        1.47        None
jpf-regression/ExSymExeArrays_false.yml                                                 false                            1.50        1.53        None
jpf-regression/ExSymExeArrays_true.yml                                                  true                             1.46        1.54        None
jpf-regression/ExSymExeBool_false.yml                                                   false                            1.69        1.72        None
jpf-regression/ExSymExeBool_true.yml                                                    true                             1.49        1.53        None
jpf-regression/ExSymExeComplexMath_false.yml                                            false                            1.50        1.51        None
jpf-regression/ExSymExeComplexMath_true.yml                                             true                             1.60        1.71        None
jpf-regression/ExSymExeD2I_false.yml                                                    false                            1.67        1.76        None
jpf-regression/ExSymExeD2I_true.yml                                                     unknown                          2.14        2.19        None
jpf-regression/ExSymExeD2L_false.yml                                                    unknown                          2.03        2.08        None
jpf-regression/ExSymExeD2L_true.yml                                                     unknown                          1.94        1.97        None
jpf-regression/ExSymExeF2I_false.yml                                                    false                            1.73        1.75        None
jpf-regression/ExSymExeF2I_true.yml                                                     unknown                          1.92        2.04        None
jpf-regression/ExSymExeF2L_false.yml                                                    unknown                          2.29        2.32        None
jpf-regression/ExSymExeF2L_true.yml                                                     unknown                          2.15        2.22        None
jpf-regression/ExSymExeFNEG_false.yml                                                   unknown                          1.99        2.01        None
jpf-regression/ExSymExeFNEG_true.yml                                                    unknown                          1.85        1.87        None
jpf-regression/ExSymExeGetStatic_false.yml                                              false                            1.79        1.83        None
jpf-regression/ExSymExeGetStatic_true.yml                                               true                             1.77        1.91        None
jpf-regression/ExSymExeI2D_false.yml                                                    unknown                          2.37        2.39        None
jpf-regression/ExSymExeI2D_true.yml                                                     unknown                          2.25        2.33        None
jpf-regression/ExSymExeI2F_false.yml                                                    false                            1.71        1.74        None
jpf-regression/ExSymExeI2F_true.yml                                                     true                             1.74        1.79        None
jpf-regression/ExSymExeLCMP_false.yml                                                   false                            2.09        2.12        None
jpf-regression/ExSymExeLCMP_true.yml                                                    true                             1.96        2.09        None
jpf-regression/ExSymExeLongBytecodes_false.yml                                          false                            3.18        3.24        None
jpf-regression/ExSymExeLongBytecodes_true.yml                                           true                             9.15        9.17        None
jpf-regression/ExSymExeResearch_false.yml                                               false                            1.92        1.96        None
jpf-regression/ExSymExeResearch_true.yml                                                unknown                          2.33        2.52        None
jpf-regression/ExSymExeSimple_false.yml                                                 false                            2.09        2.12        None
jpf-regression/ExSymExeSimple_true.yml                                                  OUT OF MEMORY                   75.51       77.29        None
jpf-regression/ExSymExeSuzette_false.yml                                                false                            2.01        2.06        None
jpf-regression/ExSymExeSuzette_true.yml                                                 true                             2.16        2.23        None
jpf-regression/ExSymExeSwitch_false.yml                                                 false                            2.05        2.12        None
jpf-regression/ExSymExeSwitch_true.yml                                                  true                             2.08        2.10        None
jpf-regression/ExSymExeTestAssignments_false.yml                                        false                            1.90        1.92        None
jpf-regression/ExSymExeTestAssignments_true.yml                                         true                             2.01        2.07        None
jpf-regression/ExSymExeTestClassFields_false.yml                                        false                            2.15        2.36        None
jpf-regression/ExSymExeTestClassFields_true.yml                                         true                             2.20        2.27        None
jpf-regression/ExSymExe_false.yml                                                       false                            2.00        2.04        None
jpf-regression/ExSymExe_true.yml                                                        true                             2.04        2.13        None
jpf-regression/TestLazy_false.yml                                                       false                            2.13        2.19        None
jpf-regression/TestLazy_true.yml                                                        true                             2.05        2.08        None
java-ranger-regression/LoopCharAt.yml                                                   TIMEOUT                        900.95      901.01        None
java-ranger-regression/TCAS_prop1.yml                                                   false                           11.45       11.48        None
java-ranger-regression/TCAS_prop2.yml                                                   true                           115.31      115.58        None
java-ranger-regression/TCAS_prop3.yml                                                   true                            78.99       79.23        None
java-ranger-regression/apachecli_eqchk.yml                                              unknown                         21.86       21.88        None
java-ranger-regression/schedule_eqchk.yml                                               true                            10.77       10.83        None
java-ranger-regression/WBS/WBS_prop1.yml                                                false                            1.53        1.53        None
java-ranger-regression/WBS/WBS_prop2.yml                                                true                             5.76        5.77        None
java-ranger-regression/WBS/WBS_prop3.yml                                                false                            1.63        1.64        None
java-ranger-regression/WBS/WBS_prop4.yml                                                false                            1.65        1.65        None
java-ranger-regression/alarm/Alarm_prop1.yml                                            TIMEOUT                        901.02      902.84        None
java-ranger-regression/alarm/Alarm_prop10.yml                                           TIMEOUT                        901.01      902.58        None
java-ranger-regression/alarm/Alarm_prop2.yml                                            TIMEOUT                        900.40      922.03        None
java-ranger-regression/alarm/Alarm_prop3.yml                                            TIMEOUT                        900.95      903.22        None
java-ranger-regression/alarm/Alarm_prop4.yml                                            TIMEOUT                        901.02      902.88        None
java-ranger-regression/alarm/Alarm_prop5.yml                                            TIMEOUT                        900.37      901.01        None
java-ranger-regression/alarm/Alarm_prop6.yml                                            TIMEOUT                        900.50      901.01        None
java-ranger-regression/alarm/Alarm_prop8.yml                                            TIMEOUT                        900.81      901.01        None
java-ranger-regression/alarm/Alarm_prop9.yml                                            TIMEOUT                        901.10      903.58        None
java-ranger-regression/infusion/Infusion_prop1.yml                                      TIMEOUT                        901.02      902.77        None
java-ranger-regression/infusion/Infusion_prop10.yml                                     TIMEOUT                        901.02      903.46        None
java-ranger-regression/infusion/Infusion_prop11.yml                                     TIMEOUT                        901.02      914.93        None
java-ranger-regression/infusion/Infusion_prop12.yml                                     TIMEOUT                        901.02      902.65        None
java-ranger-regression/infusion/Infusion_prop13.yml                                     TIMEOUT                        900.77      901.00        None
java-ranger-regression/infusion/Infusion_prop2.yml                                      TIMEOUT                        900.88      901.00        None
java-ranger-regression/infusion/Infusion_prop3.yml                                      TIMEOUT                        900.88      901.00        None
java-ranger-regression/infusion/Infusion_prop4.yml                                      TIMEOUT                        900.88      901.01        None
java-ranger-regression/infusion/Infusion_prop5.yml                                      TIMEOUT                        900.87      901.00        None
java-ranger-regression/infusion/Infusion_prop6.yml                                      TIMEOUT                        900.83      901.01        None
java-ranger-regression/infusion/Infusion_prop7.yml                                      TIMEOUT                        900.97      902.88        None
java-ranger-regression/infusion/Infusion_prop8.yml                                      TIMEOUT                        900.88      901.01        None
java-ranger-regression/infusion/Infusion_prop9.yml                                      TIMEOUT                        900.86      901.01        None
java-ranger-regression/siena_eqchk/siena_prop1.yml                                      unknown                          3.94        4.05        None
